,brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,hand_luggage,checked_baggage,crawl_date,source_file,destination,id
5180,Bamboo Airways,1782475,06:30,2025-05-02,2025-05-02,07:55,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0002
5181,VietJet Air,1837395,09:35,2025-05-02,2025-05-02,10:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0090
5182,VietJet Air,1837395,10:25,2025-05-02,2025-05-02,11:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0112
5183,Vietnam Airlines,1938051,20:45,2025-05-02,2025-05-02,22:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0724
5184,VietJet Air,1983030,06:50,2025-05-02,2025-05-02,08:10,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0071
5185,Vietnam Airlines,2034963,05:45,2025-05-02,2025-05-02,07:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0374
5186,Vietnam Airlines,2034963,16:40,2025-05-02,2025-05-02,18:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0636
5187,Vietnam Airlines,2034963,19:15,2025-05-02,2025-05-02,20:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0691
5188,Vietnam Airlines,2034963,06:55,2025-05-02,2025-05-02,08:25,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0392
5189,Vietnam Airlines,2038959,12:15,2025-05-02,2025-05-02,13:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0532
5190,Bamboo Airways,2114575,09:05,2025-05-02,2025-05-02,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0014
5191,Vietnam Airlines,2193804,18:40,2025-05-02,2025-05-02,20:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0669
5192,Vietnam Airlines,2340657,15:10,2025-05-02,2025-05-02,16:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0586
5193,Vietnam Airlines,2340657,16:00,2025-05-02,2025-05-02,17:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0613
5194,Vietnam Airlines,2340657,13:20,2025-05-02,2025-05-02,14:50,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0563
5195,VietJet Air,2475795,21:15,2025-05-02,2025-05-02,22:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0324
5196,Vietnam Airlines,2526471,09:10,2025-05-02,2025-05-02,10:25,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0461
5197,Vietnam Airlines,2526471,08:00,2025-05-02,2025-05-02,09:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0413
5198,Vietnam Airlines,2526471,09:05,2025-05-02,2025-05-02,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0436
5199,Vietnam Airlines,2526471,10:00,2025-05-02,2025-05-02,11:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0475
5200,Vietnam Airlines,2526471,11:00,2025-05-02,2025-05-02,12:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0501
5208,VietJet Air,1399493,05:00,2025-05-03,2025-05-03,06:20,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0039
5209,VietJet Air,1399493,05:30,2025-05-03,2025-05-03,06:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0059
5210,VietJet Air,1399493,17:55,2025-05-03,2025-05-03,19:15,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0266
5211,Vietravel Airlines,1417448,21:05,2025-05-03,2025-05-03,22:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0763
5212,Bamboo Airways,1450375,06:30,2025-05-03,2025-05-03,07:55,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0003
5213,VietJet Air,1574055,06:50,2025-05-03,2025-05-03,08:10,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0072
5214,VietJet Air,1574055,17:35,2025-05-03,2025-05-03,18:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0251
5215,VietJet Air,1574055,19:15,2025-05-03,2025-05-03,20:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0289
5216,VietJet Air,1574055,20:10,2025-05-03,2025-05-03,21:30,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0311
5217,VietJet Air,1574055,22:45,2025-05-03,2025-05-04,00:05,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0360
5218,VietJet Air,1574055,21:25,2025-05-03,2025-05-03,22:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0338
5219,Vietnam Airlines,1670342,05:45,2025-05-03,2025-05-03,07:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0375
5220,VietJet Air,1690763,13:35,2025-05-03,2025-05-03,14:50,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0179
5221,VietJet Air,1690763,09:35,2025-05-03,2025-05-03,10:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0091
5222,VietJet Air,1690763,12:30,2025-05-03,2025-05-03,13:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0143
5223,VietJet Air,1690763,16:15,2025-05-03,2025-05-03,17:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0230
5224,VietJet Air,1690763,10:25,2025-05-03,2025-05-03,11:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0113
5225,VietJet Air,1690763,14:10,2025-05-03,2025-05-03,15:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0201
5226,Bamboo Airways,1782475,09:05,2025-05-03,2025-05-03,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0015
5227,Vietnam Airlines,2034963,16:40,2025-05-03,2025-05-03,18:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0637
5228,Vietnam Airlines,2034963,18:40,2025-05-03,2025-05-03,20:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0670
5229,Vietnam Airlines,2034963,19:15,2025-05-03,2025-05-03,20:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0692
5230,Vietnam Airlines,2034963,20:45,2025-05-03,2025-05-03,22:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0725
5231,Vietnam Airlines,2193804,09:05,2025-05-03,2025-05-03,10:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0437
5232,Vietnam Airlines,2193804,09:05,2025-05-03,2025-05-03,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0438
5233,Vietnam Airlines,2193804,16:00,2025-05-03,2025-05-03,17:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0614
5234,Vietnam Airlines,2193804,06:55,2025-05-03,2025-05-03,08:25,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0393
5235,Vietnam Airlines,2193804,13:20,2025-05-03,2025-05-03,14:50,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0564
5236,Vietnam Airlines,2197800,12:15,2025-05-03,2025-05-03,13:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0533
5237,Vietnam Airlines,2340657,10:00,2025-05-03,2025-05-03,11:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0476
5238,Vietnam Airlines,2473524,08:00,2025-05-03,2025-05-03,09:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0414
5239,Vietnam Airlines,2473524,15:10,2025-05-03,2025-05-03,16:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0587
5240,VietJet Air,2475795,21:15,2025-05-03,2025-05-03,22:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0325
5241,Vietnam Airlines,2530319,11:00,2025-05-03,2025-05-03,12:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0502
5251,VietJet Air,1399493,05:00,2025-05-04,2025-05-04,06:20,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0040
5252,VietJet Air,1399493,22:45,2025-05-04,2025-05-05,00:05,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0361
5253,Vietravel Airlines,1524180,21:05,2025-05-04,2025-05-04,22:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0764
5254,VietJet Air,1574055,13:35,2025-05-04,2025-05-04,14:50,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0180
5255,VietJet Air,1574055,12:30,2025-05-04,2025-05-04,13:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0144
5256,VietJet Air,1574055,13:00,2025-05-04,2025-05-04,14:20,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0164
5257,VietJet Air,1574055,16:15,2025-05-04,2025-05-04,17:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0231
5258,VietJet Air,1574055,17:35,2025-05-04,2025-05-04,18:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0252
5259,VietJet Air,1574055,17:55,2025-05-04,2025-05-04,19:15,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0267
5260,VietJet Air,1574055,19:15,2025-05-04,2025-05-04,20:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0290
5261,VietJet Air,1574055,14:10,2025-05-04,2025-05-04,15:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0202
5262,VietJet Air,1574055,21:25,2025-05-04,2025-05-04,22:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0339
5263,Vietnam Airlines,1670342,05:45,2025-05-04,2025-05-04,07:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0376
5264,VietJet Air,1690763,09:35,2025-05-04,2025-05-04,10:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0092
5265,VietJet Air,1690763,10:25,2025-05-04,2025-05-04,11:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0114
5266,Bamboo Airways,1782475,09:05,2025-05-04,2025-05-04,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0016
5267,Vietnam Airlines,1881117,12:15,2025-05-04,2025-05-04,13:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0534
5268,Vietnam Airlines,1938051,11:00,2025-05-04,2025-05-04,12:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0503
5269,Vietnam Airlines,1938051,13:25,2025-05-04,2025-05-04,14:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0580
5270,Vietnam Airlines,1938051,15:40,2025-05-04,2025-05-04,17:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0609
5271,Vietnam Airlines,1938051,16:00,2025-05-04,2025-05-04,17:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0615
5272,Vietnam Airlines,1938051,16:40,2025-05-04,2025-05-04,18:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0638
5273,Vietnam Airlines,1938051,18:40,2025-05-04,2025-05-04,20:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0671
5274,Vietnam Airlines,1938051,19:15,2025-05-04,2025-05-04,20:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0693
5275,Vietnam Airlines,2034963,10:00,2025-05-04,2025-05-04,11:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0477
5276,Vietnam Airlines,2034963,20:45,2025-05-04,2025-05-04,22:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0726
5277,Vietnam Airlines,2034963,06:55,2025-05-04,2025-05-04,08:25,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0394
5278,VietJet Air,2157593,06:50,2025-05-04,2025-05-04,08:10,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0073
5279,Vietnam Airlines,2340657,09:05,2025-05-04,2025-05-04,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0439
5280,Bamboo Airways,2446675,06:30,2025-05-04,2025-05-04,07:55,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,20,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0004
5281,Vietnam Airlines,2473524,09:10,2025-05-04,2025-05-04,10:25,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0462
5282,VietJet Air,2476793,21:15,2025-05-04,2025-05-04,22:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0326
5283,Vietnam Airlines,2526471,08:00,2025-05-04,2025-05-04,09:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,15-04-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0415
5295,VietJet Air,1137150,22:45,2025-05-05,2025-05-06,00:05,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0362
5296,Vietravel Airlines,1273808,21:05,2025-05-05,2025-05-05,22:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,15-04-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0765
5297,VietJet Air,1282785,17:35,2025-05-05,2025-05-05,18:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0253
5298,VietJet Air,1282785,17:55,2025-05-05,2025-05-05,19:15,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0268
5299,VietJet Air,1282785,19:15,2025-05-05,2025-05-05,20:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,15-04-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0291
