,brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,hand_luggage,checked_baggage,crawl_date,source_file,destination,id
4502,Vietravel Airlines,1657845,17:25,2025-04-29,2025-04-29,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0341
4503,Vietnam Airlines,1803195,05:40,2025-04-29,2025-04-29,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0200
4504,VietJet Air,1823000,08:25,2025-04-29,2025-04-29,09:30,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0040
4505,VietJet Air,1824000,05:55,2025-04-29,2025-04-29,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0035
4506,VietJet Air,1850000,11:35,2025-04-29,2025-04-29,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0084
4507,VietJet Air,1850000,14:05,2025-04-29,2025-04-29,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0106
4508,VietJet Air,1850000,15:40,2025-04-29,2025-04-29,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0127
4509,VietJet Air,1879000,09:20,2025-04-29,2025-04-29,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0060
4510,Vietnam Airlines,2011986,17:25,2025-04-29,2025-04-29,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0299
4511,Vietnam Airlines,2011986,21:05,2025-04-29,2025-04-29,22:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0321
4512,Vietnam Airlines,2014983,12:10,2025-04-29,2025-04-29,13:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0246
4513,Vietnam Airlines,2014983,20:20,2025-04-29,2025-04-29,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0315
4514,Vietnam Airlines,2014983,15:05,2025-04-29,2025-04-29,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0287
4515,Vietnam Airlines,2015982,08:10,2025-04-29,2025-04-29,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0222
4516,Vietnam Airlines,2015982,05:25,2025-04-29,2025-04-29,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0179
4517,VietJet Air,2101858,17:25,2025-04-29,2025-04-29,18:30,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-23,planetrip_SGN.PQC&dt=29-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0153
4518,VietJet Air,1965000,14:05,2025-04-30,2025-04-30,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-23,planetrip_SGN.PQC&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0107
4519,Vietnam Airlines,2013984,05:25,2025-04-30,2025-04-30,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-23,planetrip_SGN.PQC&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0180
4520,Vietnam Airlines,2015982,08:10,2025-04-30,2025-04-30,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-23,planetrip_SGN.PQC&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0223
4521,Vietnam Airlines,2015982,10:25,2025-04-30,2025-04-30,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-23,planetrip_SGN.PQC&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0244
4522,Vietnam Airlines,2019978,05:00,2025-04-30,2025-04-30,06:00,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-23,planetrip_SGN.PQC&dt=30-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0160
4523,Bamboo Airways,1849563,16:30,2025-05-01,2025-05-01,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,20,2025-04-24,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0001
4524,Vietravel Airlines,1735650,17:25,2025-05-01,2025-05-01,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0322
4525,VietJet Air,1930000,17:10,2025-05-01,2025-05-01,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0131
4526,VietJet Air,1930000,17:40,2025-05-01,2025-05-01,18:45,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0154
4527,VietJet Air,1932000,15:40,2025-05-01,2025-05-01,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0108
4528,Vietnam Airlines,1992006,16:15,2025-05-01,2025-05-01,17:15,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0289
4529,Vietnam Airlines,2013984,05:40,2025-05-01,2025-05-01,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0181
4530,Vietnam Airlines,2013984,17:25,2025-05-01,2025-05-01,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=01-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0291
4531,Bamboo Airways,1588650,16:30,2025-05-02,2025-05-02,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0002
4532,Vietravel Airlines,1471313,17:25,2025-05-02,2025-05-02,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0323
4533,Vietnam Airlines,1576422,05:25,2025-05-02,2025-05-02,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0167
4534,VietJet Air,1729000,05:55,2025-05-02,2025-05-02,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0017
4535,VietJet Air,1729000,17:10,2025-05-02,2025-05-02,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0132
4536,Vietnam Airlines,1783215,05:40,2025-05-02,2025-05-02,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0182
4537,VietJet Air,1818000,15:40,2025-05-02,2025-05-02,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0109
4538,VietJet Air,1848000,09:20,2025-05-02,2025-05-02,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0042
4539,VietJet Air,1848000,14:05,2025-05-02,2025-05-02,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0088
4540,Vietnam Airlines,1984014,08:10,2025-05-02,2025-05-02,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0203
4541,Vietnam Airlines,1992006,17:25,2025-05-02,2025-05-02,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0292
4542,Vietnam Airlines,1992006,19:20,2025-05-02,2025-05-02,20:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0301
4543,Vietnam Airlines,2002995,20:20,2025-05-02,2025-05-02,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0305
4544,Vietnam Airlines,2009988,15:05,2025-05-02,2025-05-02,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0269
4545,Vietnam Airlines,2013984,10:25,2025-05-02,2025-05-02,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0226
4546,Vietnam Airlines,2045827,13:00,2025-05-02,2025-05-02,14:00,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=02-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0248
4552,Bamboo Airways,1001343,16:30,2025-05-03,2025-05-03,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0003
4553,Vietravel Airlines,1068323,17:25,2025-05-03,2025-05-03,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0324
4554,VietJet Air,1180000,08:25,2025-05-03,2025-05-03,09:30,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0037
4555,Vietnam Airlines,1267731,05:25,2025-05-03,2025-05-03,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0168
4556,Vietnam Airlines,1390608,05:40,2025-05-03,2025-05-03,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0183
4557,VietJet Air,1445000,05:55,2025-05-03,2025-05-03,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0018
4558,VietJet Air,1445000,14:05,2025-05-03,2025-05-03,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0089
4559,VietJet Air,1445000,17:10,2025-05-03,2025-05-03,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0133
4560,Vietnam Airlines,1491507,17:25,2025-05-03,2025-05-03,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0293
4561,Vietnam Airlines,1503495,19:45,2025-05-03,2025-05-03,20:45,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0303
4562,Vietnam Airlines,1693305,20:20,2025-05-03,2025-05-03,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0306
4563,VietJet Air,1729000,15:40,2025-05-03,2025-05-03,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0110
4564,Vietnam Airlines,1740258,08:10,2025-05-03,2025-05-03,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0204
4565,VietJet Air,1818000,09:20,2025-05-03,2025-05-03,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0043
4566,Vietnam Airlines,1845882,15:05,2025-05-03,2025-05-03,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0270
4567,VietJet Air,1848000,11:35,2025-05-03,2025-05-03,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0067
4568,Vietnam Airlines,1901758,10:25,2025-05-03,2025-05-03,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0227
4569,Vietnam Airlines,1955512,13:05,2025-05-03,2025-05-03,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=03-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0252
4574,Bamboo Airways,1153459,16:30,2025-05-04,2025-05-04,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0004
4575,Vietravel Airlines,968573,17:25,2025-05-04,2025-05-04,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0325
4576,VietJet Air,1045000,05:55,2025-05-04,2025-05-04,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0019
4577,VietJet Air,1045000,15:40,2025-05-04,2025-05-04,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0111
4578,VietJet Air,1045000,17:10,2025-05-04,2025-05-04,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0134
4579,Vietnam Airlines,1096902,05:25,2025-05-04,2025-05-04,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0169
4580,Vietnam Airlines,1118880,20:25,2025-05-04,2025-05-04,21:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0317
4581,Vietnam Airlines,1143182,05:40,2025-05-04,2025-05-04,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0184
4582,Bamboo Airways,1153459,16:30,2025-05-04,2025-05-04,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0004
4583,VietJet Air,1161000,14:05,2025-05-04,2025-05-04,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0090
4584,Vietnam Airlines,1167831,05:10,2025-05-04,2025-05-04,06:10,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0162
4585,Vietnam Airlines,1167831,17:25,2025-05-04,2025-05-04,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0294
4586,Vietnam Airlines,1167831,21:00,2025-05-04,2025-05-04,22:00,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0320
4587,VietJet Air,1292000,09:20,2025-05-04,2025-05-04,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0044
4588,VietJet Air,1292000,11:35,2025-05-04,2025-05-04,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0068
4589,Vietnam Airlines,1376622,15:05,2025-05-04,2025-05-04,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0271
4590,Vietnam Airlines,1473525,08:10,2025-05-04,2025-05-04,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0205
4591,Vietnam Airlines,1576422,13:05,2025-05-04,2025-05-04,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0253
4592,Vietnam Airlines,1682316,10:25,2025-05-04,2025-05-04,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0228
4595,Bamboo Airways,859302,16:30,2025-05-05,2025-05-05,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0005
4596,Vietravel Airlines,759098,17:25,2025-05-05,2025-05-05,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0326
4597,VietJet Air,813000,17:10,2025-05-05,2025-05-05,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0135
4598,Vietnam Airlines,869130,05:25,2025-05-05,2025-05-05,06:20,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,0,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0170
4599,VietJet Air,1045000,05:55,2025-05-05,2025-05-05,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0020
4600,VietJet Air,1045000,15:40,2025-05-05,2025-05-05,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0112
4601,VietJet Air,1161000,14:05,2025-05-05,2025-05-05,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0091
4602,Vietnam Airlines,1255627,05:40,2025-05-05,2025-05-05,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0185
4603,VietJet Air,1292000,09:20,2025-05-05,2025-05-05,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0045
4604,VietJet Air,1292000,11:35,2025-05-05,2025-05-05,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0069
4605,Vietnam Airlines,1376622,17:25,2025-05-05,2025-05-05,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0295
