,id,brand,price,start_time,start_day,end_time,end_day,trip_time,hand_luggage,checked_baggage,crawl_date,destination
8030,DAD0041,VietJet Air,1.605.975 VND/khách,05:00,2025-05-05,06:20,2025-05-05,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8031,DAD0060,VietJet Air,1.605.975 VND/khách,05:30,2025-05-05,06:50,2025-05-05,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8032,DAD0074,VietJet Air,1.605.975 VND/khách,06:50,2025-05-05,08:10,2025-05-05,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8033,DAD0232,VietJet Air,1.605.975 VND/khách,16:15,2025-05-05,17:35,2025-05-05,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8034,DAD0181,VietJet Air,1.609.965 VND/khách,13:35,2025-05-05,14:50,2025-05-05,1h 15m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8035,DAD0395,Vietnam Airlines,1.675.323 VND/khách,06:55,2025-05-05,08:25,2025-05-05,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8036,DAD0377,Vietnam Airlines,1.678.959 VND/khách,05:45,2025-05-05,07:10,2025-05-05,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8037,DAD0093,VietJet Air,1.721.685 VND/khách,09:35,2025-05-05,10:55,2025-05-05,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8038,DAD0165,VietJet Air,1.721.685 VND/khách,13:00,2025-05-05,14:20,2025-05-05,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8039,DAD0115,VietJet Air,1.721.685 VND/khách,10:25,2025-05-05,11:50,2025-05-05,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8040,DAD0694,Vietnam Airlines,1.813.185 VND/khách,19:15,2025-05-05,20:40,2025-05-05,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8041,DAD0616,Vietnam Airlines,1.814.024 VND/khách,16:00,2025-05-05,17:25,2025-05-05,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8042,DAD0639,Vietnam Airlines,1.814.024 VND/khách,16:40,2025-05-05,18:05,2025-05-05,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8043,DAD0658,Vietnam Airlines,1.814.024 VND/khách,17:00,2025-05-05,18:25,2025-05-05,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8044,DAD0672,Vietnam Airlines,1.814.024 VND/khách,18:40,2025-05-05,20:05,2025-05-05,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8045,DAD0145,VietJet Air,1.866.323 VND/khách,12:30,2025-05-05,13:50,2025-05-05,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8046,DAD0589,Vietnam Airlines,1.936.062 VND/khách,15:10,2025-05-05,16:35,2025-05-05,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8047,DAD0463,Vietnam Airlines,1.940.058 VND/khách,09:10,2025-05-05,10:25,2025-05-05,1h 15m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8048,DAD0440,Vietnam Airlines,1.940.058 VND/khách,09:05,2025-05-05,10:30,2025-05-05,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8049,DAD0504,Vietnam Airlines,1.940.058 VND/khách,11:00,2025-05-05,12:25,2025-05-05,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8050,DAD0478,Vietnam Airlines,1.948.050 VND/khách,10:00,2025-05-05,11:25,2025-05-05,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8051,DAD0535,Vietnam Airlines,2.102.895 VND/khách,12:15,2025-05-05,13:40,2025-05-05,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8052,DAD0416,Vietnam Airlines,2.104.933 VND/khách,08:00,2025-05-05,09:25,2025-05-05,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8053,DAD0565,Vietnam Airlines,2.104.933 VND/khách,13:20,2025-05-05,14:50,2025-05-05,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8066,DAD0042,VietJet Air,1.169.070 VND/khách,05:00,2025-05-06,06:20,2025-05-06,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8067,DAD0766,Vietravel Airlines,1.032.413 VND/khách,21:05,2025-05-06,22:25,2025-05-06,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8068,DAD0341,VietJet Air,1.169.070 VND/khách,21:25,2025-05-06,22:50,2025-05-06,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8069,DAD0005,Bamboo Airways,1.190.194 VND/khách,06:30,2025-05-06,07:55,2025-05-06,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8070,DAD0061,VietJet Air,1.291.763 VND/khách,05:30,2025-05-06,06:50,2025-05-06,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8071,DAD0222,VietJet Air,1.291.763 VND/khách,15:40,2025-05-06,17:00,2025-05-06,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8072,DAD0233,VietJet Air,1.291.763 VND/khách,16:15,2025-05-06,17:35,2025-05-06,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8073,DAD0254,VietJet Air,1.291.763 VND/khách,17:35,2025-05-06,18:55,2025-05-06,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8074,DAD0269,VietJet Air,1.291.763 VND/khách,17:55,2025-05-06,19:15,2025-05-06,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8075,DAD0292,VietJet Air,1.291.763 VND/khách,19:15,2025-05-06,20:35,2025-05-06,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8076,DAD0018,Bamboo Airways,1.300.341 VND/khách,09:05,2025-05-06,10:30,2025-05-06,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8077,DAD0729,Vietnam Airlines,1.421.297 VND/khách,20:45,2025-05-06,22:10,2025-05-06,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8078,DAD0075,VietJet Air,1.432.410 VND/khách,06:50,2025-05-06,08:10,2025-05-06,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8079,DAD0204,VietJet Air,1.432.410 VND/khách,14:10,2025-05-06,15:35,2025-05-06,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8080,DAD0378,Vietnam Airlines,1.520.478 VND/khách,05:45,2025-05-06,07:10,2025-05-06,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8081,DAD0396,Vietnam Airlines,1.543.895 VND/khách,06:55,2025-05-06,08:25,2025-05-06,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8082,DAD0182,VietJet Air,1.605.975 VND/khách,13:35,2025-05-06,14:50,2025-05-06,1h 15m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8083,DAD0094,VietJet Air,1.721.685 VND/khách,09:35,2025-05-06,10:55,2025-05-06,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8084,DAD0617,Vietnam Airlines,1.814.024 VND/khách,16:00,2025-05-06,17:25,2025-05-06,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8085,DAD0640,Vietnam Airlines,1.814.024 VND/khách,16:40,2025-05-06,18:05,2025-05-06,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8086,DAD0590,Vietnam Airlines,1.936.062 VND/khách,15:10,2025-05-06,16:35,2025-05-06,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8087,DAD0441,Vietnam Airlines,1.940.058 VND/khách,09:05,2025-05-06,10:25,2025-05-06,1h 20m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8088,DAD0673,Vietnam Airlines,1.940.058 VND/khách,18:40,2025-05-06,20:05,2025-05-06,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8089,DAD0566,Vietnam Airlines,1.940.058 VND/khách,13:20,2025-05-06,14:50,2025-05-06,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8090,DAD0417,Vietnam Airlines,1.948.050 VND/khách,08:00,2025-05-06,09:25,2025-05-06,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8091,DAD0479,Vietnam Airlines,1.948.050 VND/khách,10:00,2025-05-06,11:25,2025-05-06,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8092,DAD0146,VietJet Air,2.010.960 VND/khách,12:30,2025-05-06,13:50,2025-05-06,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8093,DAD0116,VietJet Air,2.010.960 VND/khách,10:25,2025-05-06,11:50,2025-05-06,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8094,DAD0505,Vietnam Airlines,2.098.899 VND/khách,11:00,2025-05-06,12:25,2025-05-06,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8095,DAD0536,Vietnam Airlines,2.104.933 VND/khách,12:15,2025-05-06,13:40,2025-05-06,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8109,DAD0255,VietJet Air,1.291.763 VND/khách,17:35,2025-05-07,18:55,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8110,DAD0767,Vietravel Airlines,1.261.838 VND/khách,21:05,2025-05-07,22:25,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8111,DAD0270,VietJet Air,1.291.763 VND/khách,17:55,2025-05-07,19:15,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8112,DAD0364,VietJet Air,1.291.763 VND/khách,22:45,2025-05-07,00:05,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8113,DAD0342,VietJet Air,1.320.690 VND/khách,21:25,2025-05-07,22:50,2025-05-07,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8114,DAD0293,VietJet Air,1.432.410 VND/khách,19:15,2025-05-07,20:35,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8115,DAD0379,Vietnam Airlines,1.520.478 VND/khách,05:45,2025-05-07,07:10,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8116,DAD0183,VietJet Air,1.605.975 VND/khách,13:35,2025-05-07,14:50,2025-05-07,1h 15m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8117,DAD0043,VietJet Air,1.605.975 VND/khách,05:00,2025-05-07,06:20,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8118,DAD0234,VietJet Air,1.605.975 VND/khách,16:15,2025-05-07,17:35,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8119,DAD0205,VietJet Air,1.605.975 VND/khách,14:10,2025-05-07,15:35,2025-05-07,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8120,DAD0730,Vietnam Airlines,1.678.959 VND/khách,20:45,2025-05-07,22:10,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8121,DAD0618,Vietnam Airlines,1.814.024 VND/khách,16:00,2025-05-07,17:25,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8122,DAD0641,Vietnam Airlines,1.814.024 VND/khách,16:40,2025-05-07,18:05,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8123,DAD0076,VietJet Air,1.866.323 VND/khách,06:50,2025-05-07,08:10,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8124,DAD0591,Vietnam Airlines,1.948.050 VND/khách,15:10,2025-05-07,16:35,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8125,DAD0674,Vietnam Airlines,1.948.050 VND/khách,18:40,2025-05-07,20:05,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8126,DAD0567,Vietnam Airlines,1.948.050 VND/khách,13:20,2025-05-07,14:50,2025-05-07,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8127,DAD0147,VietJet Air,2.010.960 VND/khách,12:30,2025-05-07,13:50,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8128,DAD0117,VietJet Air,2.010.960 VND/khách,10:25,2025-05-07,11:50,2025-05-07,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8129,DAD0418,Vietnam Airlines,2.104.933 VND/khách,08:00,2025-05-07,09:25,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8130,DAD0506,Vietnam Airlines,2.104.933 VND/khách,11:00,2025-05-07,12:25,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8131,DAD0397,Vietnam Airlines,2.104.933 VND/khách,06:55,2025-05-07,08:25,2025-05-07,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8132,DAD0095,VietJet Air,2.181.533 VND/khách,09:35,2025-05-07,10:55,2025-05-07,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8133,DAD0480,Vietnam Airlines,2.262.735 VND/khách,10:00,2025-05-07,11:25,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8134,DAD0537,Vietnam Airlines,2.262.735 VND/khách,12:15,2025-05-07,13:40,2025-05-07,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8135,DAD0019,Bamboo Airways,2.540.509 VND/khách,09:05,2025-05-07,10:30,2025-05-07,1h 25m,Hành lý xách tay 7 kg,Hành lý 20 kg,2025-04-19,DAD
8136,DAD0442,Vietnam Airlines,2.543.374 VND/khách,09:05,2025-05-07,10:25,2025-05-07,1h 20m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8147,DAD0044,VietJet Air,1.432.410 VND/khách,05:00,2025-05-08,06:20,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8148,DAD0271,VietJet Air,1.432.410 VND/khách,17:55,2025-05-08,19:15,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8149,DAD0294,VietJet Air,1.432.410 VND/khách,19:15,2025-05-08,20:35,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8150,DAD0006,Bamboo Airways,1.450.375 VND/khách,06:30,2025-05-08,07:55,2025-05-08,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8151,DAD0184,VietJet Air,1.605.975 VND/khách,13:35,2025-05-08,14:50,2025-05-08,1h 15m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8152,DAD0062,VietJet Air,1.605.975 VND/khách,05:30,2025-05-08,06:50,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8153,DAD0077,VietJet Air,1.605.975 VND/khách,06:50,2025-05-08,08:10,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8154,DAD0166,VietJet Air,1.605.975 VND/khách,13:00,2025-05-08,14:20,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8155,DAD0235,VietJet Air,1.605.975 VND/khách,16:15,2025-05-08,17:35,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8156,DAD0365,VietJet Air,1.605.975 VND/khách,22:45,2025-05-08,00:05,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8157,DAD0206,VietJet Air,1.605.975 VND/khách,14:10,2025-05-08,15:35,2025-05-08,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8158,DAD0343,VietJet Air,1.605.975 VND/khách,21:25,2025-05-08,22:50,2025-05-08,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8159,DAD0768,Vietravel Airlines,1.632.908 VND/khách,21:05,2025-05-08,22:25,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8160,DAD0148,VietJet Air,1.721.685 VND/khách,12:30,2025-05-08,13:50,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8161,DAD0020,Bamboo Airways,1.782.475 VND/khách,09:05,2025-05-08,10:30,2025-05-08,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8162,DAD0118,VietJet Air,1.866.323 VND/khách,10:25,2025-05-08,11:50,2025-05-08,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8163,DAD0731,Vietnam Airlines,1.948.050 VND/khách,20:45,2025-05-08,22:10,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8164,DAD0096,VietJet Air,2.010.960 VND/khách,09:35,2025-05-08,10:55,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8165,DAD0619,Vietnam Airlines,2.262.735 VND/khách,16:00,2025-05-08,17:25,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8166,DAD0642,Vietnam Airlines,2.262.855 VND/khách,16:40,2025-05-08,18:05,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8167,DAD0675,Vietnam Airlines,2.262.855 VND/khách,18:40,2025-05-08,20:05,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8168,DAD0592,Vietnam Airlines,2.373.624 VND/khách,15:10,2025-05-08,16:35,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8169,DAD0697,Vietnam Airlines,2.377.620 VND/khách,19:15,2025-05-08,20:40,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8170,DAD0313,VietJet Air,2.436.893 VND/khách,20:10,2025-05-08,21:30,2025-05-08,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8171,DAD0568,Vietnam Airlines,2.543.374 VND/khách,13:20,2025-05-08,14:50,2025-05-08,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8172,DAD0507,Vietnam Airlines,2.590.407 VND/khách,11:00,2025-05-08,12:25,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8173,DAD0443,Vietnam Airlines,2.596.361 VND/khách,09:05,2025-05-08,10:25,2025-05-08,1h 20m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8174,DAD0419,Vietnam Airlines,2.596.361 VND/khách,08:00,2025-05-08,09:25,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8175,DAD0481,Vietnam Airlines,2.596.361 VND/khách,10:00,2025-05-08,11:25,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8176,DAD0538,Vietnam Airlines,2.596.361 VND/khách,12:15,2025-05-08,13:40,2025-05-08,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8191,DAD0223,VietJet Air,1.866.323 VND/khách,15:40,2025-05-09,17:00,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8192,DAD0769,Vietravel Airlines,1.739.640 VND/khách,21:05,2025-05-09,22:25,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8193,DAD0236,VietJet Air,1.866.323 VND/khách,16:15,2025-05-09,17:35,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8194,DAD0272,VietJet Air,1.866.323 VND/khách,17:55,2025-05-09,19:15,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8195,DAD0207,VietJet Air,1.866.323 VND/khách,14:10,2025-05-09,15:35,2025-05-09,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8196,DAD0185,VietJet Air,2.010.960 VND/khách,13:35,2025-05-09,14:50,2025-05-09,1h 15m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8197,DAD0045,VietJet Air,2.010.960 VND/khách,05:00,2025-05-09,06:20,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8198,DAD0149,VietJet Air,2.010.960 VND/khách,12:30,2025-05-09,13:50,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8199,DAD0167,VietJet Air,2.010.960 VND/khách,13:00,2025-05-09,14:20,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8200,DAD0295,VietJet Air,2.010.960 VND/khách,19:15,2025-05-09,20:35,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8201,DAD0366,VietJet Air,2.010.960 VND/khách,22:45,2025-05-09,00:05,2025-05-10,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8202,DAD0119,VietJet Air,2.010.960 VND/khách,10:25,2025-05-09,11:50,2025-05-09,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8203,DAD0021,Bamboo Airways,2.114.575 VND/khách,09:05,2025-05-09,10:30,2025-05-09,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8204,DAD0078,VietJet Air,2.181.533 VND/khách,06:50,2025-05-09,08:10,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8205,DAD0097,VietJet Air,2.181.533 VND/khách,09:35,2025-05-09,10:55,2025-05-09,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8206,DAD0732,Vietnam Airlines,2.262.735 VND/khách,20:45,2025-05-09,22:10,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8207,DAD0620,Vietnam Airlines,2.408.309 VND/khách,16:00,2025-05-09,17:25,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8208,DAD0643,Vietnam Airlines,2.408.309 VND/khách,16:40,2025-05-09,18:05,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8209,DAD0344,VietJet Air,2.470.808 VND/khách,21:25,2025-05-09,22:50,2025-05-09,1h 25m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8210,DAD0676,Vietnam Airlines,2.543.374 VND/khách,18:40,2025-05-09,20:05,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8211,DAD0699,Vietnam Airlines,2.543.374 VND/khách,19:15,2025-05-09,20:40,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8212,DAD0482,Vietnam Airlines,2.586.411 VND/khách,10:00,2025-05-09,11:25,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8213,DAD0508,Vietnam Airlines,2.586.411 VND/khách,11:00,2025-05-09,12:25,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8214,DAD0593,Vietnam Airlines,2.586.411 VND/khách,15:10,2025-05-09,16:35,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8215,DAD0464,Vietnam Airlines,2.596.361 VND/khách,09:10,2025-05-09,10:25,2025-05-09,1h 15m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8216,DAD0420,Vietnam Airlines,2.596.361 VND/khách,08:00,2025-05-09,09:25,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8217,DAD0539,Vietnam Airlines,2.596.361 VND/khách,12:15,2025-05-09,13:40,2025-05-09,1h 25m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8218,DAD0398,Vietnam Airlines,2.596.361 VND/khách,06:55,2025-05-09,08:25,2025-05-09,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8219,DAD0569,Vietnam Airlines,2.596.361 VND/khách,13:20,2025-05-09,14:50,2025-05-09,1h 30m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,DAD
8229,DAD0321,VietJet Air,1.304.730 VND/khách,20:15,2025-04-21,21:20,2025-04-21,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8230,DAD0772,Vietravel Airlines,1.259.843 VND/khách,21:05,2025-04-21,22:25,2025-04-21,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
8231,DAD0048,VietJet Air,1.304.730 VND/khách,05:00,2025-04-21,06:20,2025-04-21,1h 20m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,DAD
