,id,brand,price,start_time,start_day,end_time,end_day,trip_time,hand_luggage,checked_baggage,crawl_date,destination
3074,PQC0019,VietJet Air,1.050.000 VND/khách,05:55,2025-05-04,06:55,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3075,PQC0111,VietJet Air,1.050.000 VND/khách,15:40,2025-05-04,16:40,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3076,PQC0134,VietJet Air,1.050.000 VND/khách,17:10,2025-05-04,18:15,2025-05-04,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3077,PQC0169,Vietnam Airlines,1.092.906 VND/khách,05:25,2025-05-04,06:20,2025-05-04,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3078,PQC0090,VietJet Air,1.165.000 VND/khách,14:05,2025-05-04,15:05,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3079,PQC0184,Vietnam Airlines,1.237.761 VND/khách,05:40,2025-05-04,06:40,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3080,PQC0307,Vietnam Airlines,1.237.761 VND/khách,20:20,2025-05-04,21:20,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3081,PQC0162,Vietnam Airlines,1.252.746 VND/khách,05:10,2025-05-04,06:10,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3082,PQC0294,Vietnam Airlines,1.252.746 VND/khách,17:25,2025-05-04,18:25,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3083,PQC0317,Vietnam Airlines,1.252.746 VND/khách,20:25,2025-05-04,21:25,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3084,PQC0044,VietJet Air,1.306.000 VND/khách,09:20,2025-05-04,10:20,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3085,PQC0068,VietJet Air,1.306.000 VND/khách,11:35,2025-05-04,12:35,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3086,PQC0271,Vietnam Airlines,1.385.613 VND/khách,15:05,2025-05-04,16:10,2025-05-04,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3087,PQC0205,Vietnam Airlines,1.474.524 VND/khách,08:10,2025-05-04,08:55,2025-05-04,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3088,PQC0253,Vietnam Airlines,1.586.412 VND/khách,13:05,2025-05-04,14:00,2025-05-04,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3089,PQC0228,Vietnam Airlines,1.586.412 VND/khách,10:25,2025-05-04,11:25,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3092,PQC0185,Vietnam Airlines,1.353.645 VND/khách,05:40,2025-05-05,06:40,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3093,PQC0326,Vietravel Airlines,749.123 VND/khách,17:25,2025-05-05,18:25,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3094,PQC0135,VietJet Air,827.000 VND/khách,17:10,2025-05-05,18:15,2025-05-05,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3095,PQC0170,Vietnam Airlines,833.166 VND/khách,05:25,2025-05-05,06:20,2025-05-05,55m,Hành lý xách tay 1 x 12 kg,Hành lý 0 kg,2025-04-19,PQC
3096,PQC0005,Bamboo Airways,874.325 VND/khách,16:30,2025-05-05,17:30,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3097,PQC0020,VietJet Air,1.050.000 VND/khách,05:55,2025-05-05,06:55,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3098,PQC0112,VietJet Air,1.050.000 VND/khách,15:40,2025-05-05,16:40,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3099,PQC0091,VietJet Air,1.165.000 VND/khách,14:05,2025-05-05,15:05,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3100,PQC0045,VietJet Air,1.306.000 VND/khách,09:20,2025-05-05,10:20,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3101,PQC0069,VietJet Air,1.306.000 VND/khách,11:35,2025-05-05,12:35,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3102,PQC0185,Vietnam Airlines,1.353.645 VND/khách,05:40,2025-05-05,06:40,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3103,PQC0308,Vietnam Airlines,1.364.634 VND/khách,20:20,2025-05-05,21:20,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3104,PQC0318,Vietnam Airlines,1.371.627 VND/khách,20:25,2025-05-05,21:25,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3105,PQC0295,Vietnam Airlines,1.385.613 VND/khách,17:25,2025-05-05,18:25,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3106,PQC0254,Vietnam Airlines,1.486.512 VND/khách,13:05,2025-05-05,14:00,2025-05-05,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3107,PQC0272,Vietnam Airlines,1.486.512 VND/khách,15:05,2025-05-05,16:10,2025-05-05,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3108,PQC0206,Vietnam Airlines,1.676.322 VND/khách,08:10,2025-05-05,08:55,2025-05-05,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3109,PQC0229,Vietnam Airlines,1.779.219 VND/khách,10:25,2025-05-05,11:25,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3112,PQC0186,Vietnam Airlines,1.348.650 VND/khách,05:40,2025-05-06,06:40,2025-05-06,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3113,PQC0327,Vietravel Airlines,749.123 VND/khách,17:25,2025-05-06,18:25,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3114,PQC0021,VietJet Air,827.000 VND/khách,05:55,2025-05-06,06:55,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3115,PQC0136,VietJet Air,827.000 VND/khách,17:10,2025-05-06,18:15,2025-05-06,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3116,PQC0113,VietJet Air,1.050.000 VND/khách,15:40,2025-05-06,16:40,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3117,PQC0070,VietJet Air,1.165.000 VND/khách,11:35,2025-05-06,12:35,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3118,PQC0092,VietJet Air,1.165.000 VND/khách,14:05,2025-05-06,15:05,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3119,PQC0046,VietJet Air,1.176.000 VND/khách,09:20,2025-05-06,10:20,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3120,PQC0186,Vietnam Airlines,1.348.650 VND/khách,05:40,2025-05-06,06:40,2025-05-06,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3121,PQC0207,Vietnam Airlines,1.579.419 VND/khách,08:10,2025-05-06,08:55,2025-05-06,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3122,PQC0273,Vietnam Airlines,1.579.419 VND/khách,15:05,2025-05-06,16:10,2025-05-06,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3123,PQC0255,Vietnam Airlines,1.601.397 VND/khách,13:05,2025-05-06,14:00,2025-05-06,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3124,PQC0230,Vietnam Airlines,1.791.207 VND/khách,10:25,2025-05-06,11:25,2025-05-06,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3127,PQC0187,Vietnam Airlines,1.353.645 VND/khách,05:40,2025-05-07,06:40,2025-05-07,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3128,PQC0328,Vietravel Airlines,749.123 VND/khách,17:25,2025-05-07,18:25,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3129,PQC0022,VietJet Air,827.000 VND/khách,05:55,2025-05-07,06:55,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3130,PQC0137,VietJet Air,827.000 VND/khách,17:10,2025-05-07,18:15,2025-05-07,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3131,PQC0006,Bamboo Airways,1.018.850 VND/khách,16:30,2025-05-07,17:30,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3132,PQC0114,VietJet Air,1.050.000 VND/khách,15:40,2025-05-07,16:40,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3133,PQC0047,VietJet Air,1.165.000 VND/khách,09:20,2025-05-07,10:20,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3134,PQC0071,VietJet Air,1.165.000 VND/khách,11:35,2025-05-07,12:35,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3135,PQC0093,VietJet Air,1.165.000 VND/khách,14:05,2025-05-07,15:05,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3136,PQC0187,Vietnam Airlines,1.353.645 VND/khách,05:40,2025-05-07,06:40,2025-05-07,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3137,PQC0274,Vietnam Airlines,1.594.404 VND/khách,15:05,2025-05-07,16:10,2025-05-07,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3138,PQC0208,Vietnam Airlines,1.679.319 VND/khách,08:10,2025-05-07,08:55,2025-05-07,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3139,PQC0231,Vietnam Airlines,1.776.222 VND/khách,10:25,2025-05-07,11:25,2025-05-07,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3140,PQC0256,Vietnam Airlines,1.876.122 VND/khách,13:05,2025-05-07,14:00,2025-05-07,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3143,PQC0188,Vietnam Airlines,1.486.512 VND/khách,05:40,2025-05-08,06:40,2025-05-08,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3144,PQC0023,VietJet Air,1.050.000 VND/khách,05:55,2025-05-08,06:55,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3145,PQC0329,Vietravel Airlines,1.058.348 VND/khách,17:25,2025-05-08,18:25,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3146,PQC0072,VietJet Air,1.306.000 VND/khách,11:35,2025-05-08,12:35,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3147,PQC0094,VietJet Air,1.306.000 VND/khách,14:05,2025-05-08,15:05,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3148,PQC0115,VietJet Air,1.306.000 VND/khách,15:40,2025-05-08,16:40,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3149,PQC0038,VietJet Air,1.306.000 VND/khách,08:25,2025-05-08,09:30,2025-05-08,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3150,PQC0138,VietJet Air,1.306.000 VND/khách,17:10,2025-05-08,18:15,2025-05-08,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3151,PQC0155,VietJet Air,1.306.000 VND/khách,17:40,2025-05-08,18:45,2025-05-08,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3152,PQC0048,VietJet Air,1.310.000 VND/khách,09:20,2025-05-08,10:20,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3153,PQC0188,Vietnam Airlines,1.486.512 VND/khách,05:40,2025-05-08,06:40,2025-05-08,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3154,PQC0275,Vietnam Airlines,1.709.289 VND/khách,15:05,2025-05-08,16:10,2025-05-08,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3155,PQC0257,Vietnam Airlines,1.791.207 VND/khách,13:05,2025-05-08,14:00,2025-05-08,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3156,PQC0232,Vietnam Airlines,1.791.207 VND/khách,10:25,2025-05-08,11:25,2025-05-08,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3157,PQC0209,Vietnam Airlines,1.869.129 VND/khách,08:10,2025-05-08,08:55,2025-05-08,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3160,PQC0189,Vietnam Airlines,1.601.397 VND/khách,05:40,2025-05-09,06:40,2025-05-09,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3161,PQC0116,VietJet Air,1.306.000 VND/khách,15:40,2025-05-09,16:40,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3162,PQC0139,VietJet Air,1.306.000 VND/khách,17:10,2025-05-09,18:15,2025-05-09,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3163,PQC0007,Bamboo Airways,1.420.686 VND/khách,16:30,2025-05-09,17:30,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3164,PQC0024,VietJet Air,1.447.000 VND/khách,05:55,2025-05-09,06:55,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3165,PQC0095,VietJet Air,1.608.000 VND/khách,14:05,2025-05-09,15:05,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3166,PQC0309,Vietnam Airlines,1.698.300 VND/khách,20:20,2025-05-09,21:20,2025-05-09,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3167,PQC0049,VietJet Air,1.701.538 VND/khách,09:20,2025-05-09,10:20,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3168,PQC0073,VietJet Air,1.726.000 VND/khách,11:35,2025-05-09,12:35,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3169,PQC0276,Vietnam Airlines,1.779.219 VND/khách,15:05,2025-05-09,16:10,2025-05-09,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3170,PQC0249,Vietnam Airlines,1.869.129 VND/khách,13:00,2025-05-09,14:00,2025-05-09,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3171,PQC0330,Vietravel Airlines,1.873.305 VND/khách,17:25,2025-05-09,18:25,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3172,PQC0233,Vietnam Airlines,1.977.021 VND/khách,10:25,2025-05-09,11:25,2025-05-09,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3173,PQC0210,Vietnam Airlines,1.996.002 VND/khách,08:10,2025-05-09,08:55,2025-05-09,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3176,PQC0192,Vietnam Airlines,1.393.605 VND/khách,05:40,2025-04-21,06:40,2025-04-21,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3177,PQC0009,Bamboo Airways,869.953 VND/khách,16:30,2025-04-21,17:30,2025-04-21,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3178,PQC0333,Vietravel Airlines,1.162.571 VND/khách,17:25,2025-04-21,18:25,2025-04-21,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3179,PQC0027,VietJet Air,1.168.000 VND/khách,05:55,2025-04-21,06:55,2025-04-21,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3180,PQC0142,VietJet Air,1.168.000 VND/khách,17:10,2025-04-21,18:15,2025-04-21,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3181,PQC0098,VietJet Air,1.314.000 VND/khách,14:05,2025-04-21,15:05,2025-04-21,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3182,PQC0076,VietJet Air,1.425.000 VND/khách,11:35,2025-04-21,12:35,2025-04-21,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3183,PQC0119,VietJet Air,1.425.000 VND/khách,15:40,2025-04-21,16:40,2025-04-21,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3184,PQC0213,Vietnam Airlines,1.709.289 VND/khách,08:10,2025-04-21,08:55,2025-04-21,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3185,PQC0052,VietJet Air,1.733.000 VND/khách,09:20,2025-04-21,10:20,2025-04-21,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3186,PQC0236,Vietnam Airlines,1.996.002 VND/khách,10:25,2025-04-21,11:25,2025-04-21,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3187,PQC0193,Vietnam Airlines,1.460.538 VND/khách,05:40,2025-04-22,06:40,2025-04-22,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3188,PQC0334,Vietravel Airlines,1.058.348 VND/khách,17:25,2025-04-22,18:25,2025-04-22,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3189,PQC0028,VietJet Air,1.172.000 VND/khách,05:55,2025-04-22,06:55,2025-04-22,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3190,PQC0120,VietJet Air,1.172.000 VND/khách,15:40,2025-04-22,16:40,2025-04-22,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3191,PQC0143,VietJet Air,1.172.000 VND/khách,17:10,2025-04-22,18:15,2025-04-22,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3192,PQC0053,VietJet Air,1.310.000 VND/khách,09:20,2025-04-22,10:20,2025-04-22,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3193,PQC0077,VietJet Air,1.310.000 VND/khách,11:35,2025-04-22,12:35,2025-04-22,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3194,PQC0099,VietJet Air,1.310.000 VND/khách,14:05,2025-04-22,15:05,2025-04-22,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3195,PQC0193,Vietnam Airlines,1.460.538 VND/khách,05:40,2025-04-22,06:40,2025-04-22,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3196,PQC0214,Vietnam Airlines,1.701.297 VND/khách,08:10,2025-04-22,08:55,2025-04-22,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3197,PQC0280,Vietnam Airlines,1.857.141 VND/khách,15:05,2025-04-22,16:10,2025-04-22,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3198,PQC0237,Vietnam Airlines,1.910.088 VND/khách,10:25,2025-04-22,11:25,2025-04-22,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3199,PQC0261,Vietnam Airlines,1.970.028 VND/khách,13:05,2025-04-22,14:00,2025-04-22,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3202,PQC0215,Vietnam Airlines,1.601.397 VND/khách,08:10,2025-04-23,08:55,2025-04-23,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3203,PQC0010,Bamboo Airways,869.953 VND/khách,16:30,2025-04-23,17:30,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3204,PQC0335,Vietravel Airlines,957.600 VND/khách,17:25,2025-04-23,18:25,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3205,PQC0157,VietJet Air,1.057.000 VND/khách,17:40,2025-04-23,18:40,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3206,PQC0029,VietJet Air,1.168.000 VND/khách,05:55,2025-04-23,06:55,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3207,PQC0129,VietJet Air,1.168.000 VND/khách,16:25,2025-04-23,17:25,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3208,PQC0054,VietJet Air,1.310.000 VND/khách,09:20,2025-04-23,10:20,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3209,PQC0078,VietJet Air,1.310.000 VND/khách,11:35,2025-04-23,12:35,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3210,PQC0100,VietJet Air,1.310.000 VND/khách,14:05,2025-04-23,15:05,2025-04-23,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3211,PQC0215,Vietnam Airlines,1.601.397 VND/khách,08:10,2025-04-23,08:55,2025-04-23,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3212,PQC0194,Vietnam Airlines,1.675.323 VND/khách,05:40,2025-04-23,06:40,2025-04-23,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3213,PQC0281,Vietnam Airlines,1.787.211 VND/khách,15:05,2025-04-23,16:10,2025-04-23,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3214,PQC0238,Vietnam Airlines,1.865.133 VND/khách,10:25,2025-04-23,11:25,2025-04-23,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3215,PQC0262,Vietnam Airlines,1.887.111 VND/khách,13:05,2025-04-23,14:00,2025-04-23,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3218,PQC0195,Vietnam Airlines,1.367.631 VND/khách,05:40,2025-04-24,06:40,2025-04-24,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3219,PQC0336,Vietravel Airlines,1.132.163 VND/khách,17:25,2025-04-24,18:25,2025-04-24,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3220,PQC0030,VietJet Air,1.168.000 VND/khách,05:55,2025-04-24,06:55,2025-04-24,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3221,PQC0130,VietJet Air,1.310.000 VND/khách,16:30,2025-04-24,17:30,2025-04-24,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3222,PQC0158,VietJet Air,1.314.000 VND/khách,17:40,2025-04-24,18:45,2025-04-24,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3223,PQC0079,VietJet Air,1.425.000 VND/khách,11:35,2025-04-24,12:35,2025-04-24,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3224,PQC0101,VietJet Air,1.425.000 VND/khách,14:05,2025-04-24,15:05,2025-04-24,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3225,PQC0039,VietJet Air,1.425.000 VND/khách,08:25,2025-04-24,09:30,2025-04-24,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3226,PQC0282,Vietnam Airlines,1.869.129 VND/khách,15:05,2025-04-24,16:10,2025-04-24,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3227,PQC0217,Vietnam Airlines,1.880.118 VND/khách,08:10,2025-04-24,08:55,2025-04-24,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3228,PQC0263,Vietnam Airlines,1.970.028 VND/khách,13:05,2025-04-24,14:00,2025-04-24,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3229,PQC0239,Vietnam Airlines,1.985.013 VND/khách,10:25,2025-04-24,11:25,2025-04-24,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3234,PQC0296,Vietnam Airlines,1.676.322 VND/khách,17:25,2025-04-25,18:25,2025-04-25,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-19,PQC
3235,PQC0337,Vietravel Airlines,1.132.163 VND/khách,17:25,2025-04-25,18:25,2025-04-25,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3236,PQC0011,Bamboo Airways,1.167.757 VND/khách,16:30,2025-04-25,17:30,2025-04-25,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3237,PQC0146,VietJet Air,1.310.000 VND/khách,17:10,2025-04-25,18:15,2025-04-25,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
3238,PQC0031,VietJet Air,1.425.000 VND/khách,05:55,2025-04-25,06:55,2025-04-25,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-19,PQC
