id,brand,price,start_hour,end_hour,trip_minutes,destination,hand_luggage,checked_baggage,is_holiday,days_left
HAN0479,VietJet Air,3364568,16,19,130,HAN,7.0,0.0,2,14
HAN0523,VietJet Air,3364568,18,20,130,HAN,7.0,0.0,2,14
HAN0568,VietJet Air,3364568,20,22,130,HAN,7.0,0.0,2,14
HAN0699,VietJet Air,3364568,23,1,130,HAN,7.0,0.0,2,14
HAN0026,Bamboo Airways,3458396,10,12,130,HAN,7.0,20.0,2,14
HAN0841,Vietnam Airlines,3498498,10,12,125,HAN,12.0,23.0,2,14
HAN1160,Vietnam Airlines,3498498,20,22,125,HAN,12.0,23.0,2,14
HAN0744,Vietnam Airlines,3502039,6,8,125,HAN,12.0,23.0,2,14
HAN0776,Vietnam Airlines,3502039,7,9,125,HAN,12.0,23.0,2,14
HAN0797,Vietnam Airlines,3502039,8,10,125,HAN,12.0,23.0,2,14
HAN0820,Vietnam Airlines,3502039,9,11,125,HAN,12.0,23.0,2,14
HAN0869,Vietnam Airlines,3502039,11,13,125,HAN,12.0,23.0,2,14
HAN0891,Vietnam Airlines,3502039,12,14,125,HAN,12.0,23.0,2,14
HAN1091,Vietnam Airlines,3502039,18,20,125,HAN,12.0,23.0,2,14
HAN1116,Vietnam Airlines,3502039,19,21,125,HAN,12.0,23.0,2,14
HAN1138,Vietnam Airlines,3502039,19,21,125,HAN,12.0,23.0,2,14
HAN1184,Vietnam Airlines,3502039,20,22,125,HAN,12.0,23.0,2,14
HAN1200,Vietnam Airlines,3502039,21,23,125,HAN,12.0,23.0,2,14
HAN1223,Vietnam Airlines,3502039,22,0,125,HAN,12.0,23.0,2,14
HAN1248,Vietnam Airlines,3502039,23,1,125,HAN,12.0,23.0,2,14
HAN0723,Vietnam Airlines,3502039,4,7,130,HAN,12.0,23.0,2,14
HAN0919,Vietnam Airlines,3703663,13,15,125,HAN,12.0,23.0,2,14
HAN1068,Vietnam Airlines,3703663,17,19,130,HAN,12.0,23.0,2,14
HAN0944,Vietnam Airlines,3868063,14,16,125,HAN,12.0,23.0,2,14
HAN0988,Vietnam Airlines,3868063,15,17,125,HAN,12.0,23.0,2,14
HAN0138,VietJet Air,2926665,5,7,130,HAN,7.0,0.0,2,15
HAN1283,Vietravel Airlines,2812784,5,7,130,HAN,7.0,0.0,2,15
HAN0159,VietJet Air,2969376,6,8,130,HAN,7.0,0.0,2,15
HAN0724,Vietnam Airlines,3055367,4,7,130,HAN,12.0,23.0,2,15
HAN0180,VietJet Air,3072300,6,8,130,HAN,7.0,0.0,2,15
HAN0208,VietJet Air,3072300,7,9,130,HAN,7.0,0.0,2,15
HAN0231,VietJet Air,3072300,7,9,130,HAN,7.0,0.0,2,15
HAN0700,VietJet Air,3072300,23,1,130,HAN,7.0,0.0,2,15
HAN0252,VietJet Air,3137138,8,10,130,HAN,7.0,0.0,2,15
HAN0300,VietJet Air,3137138,9,11,130,HAN,7.0,0.0,2,15
HAN0548,VietJet Air,3364568,19,21,130,HAN,7.0,0.0,2,15
HAN0633,VietJet Air,3364568,20,23,130,HAN,7.0,0.0,2,15
HAN0279,VietJet Air,3429405,9,11,130,HAN,7.0,0.0,2,15
HAN0590,VietJet Air,3626910,20,22,125,HAN,7.0,0.0,2,15
HAN0351,VietJet Air,3626910,12,14,130,HAN,7.0,0.0,2,15
HAN0524,VietJet Air,3626910,18,20,130,HAN,7.0,0.0,2,15
HAN0671,VietJet Air,3626910,22,0,130,HAN,7.0,0.0,2,15
HAN0321,VietJet Air,3685763,10,12,130,HAN,7.0,0.0,2,15
HAN0431,VietJet Air,3685763,15,17,130,HAN,7.0,0.0,2,15
HAN0458,VietJet Air,3685763,16,18,130,HAN,7.0,0.0,2,15
HAN0480,VietJet Air,3685763,16,19,130,HAN,7.0,0.0,2,15
HAN0500,VietJet Air,3685763,17,19,130,HAN,7.0,0.0,2,15
HAN0569,VietJet Air,3685763,20,22,130,HAN,7.0,0.0,2,15
HAN0611,VietJet Air,3685763,20,22,130,HAN,7.0,0.0,2,15
HAN0645,VietJet Air,3685763,21,23,130,HAN,7.0,0.0,2,15
HAN0001,Bamboo Airways,3826325,5,7,130,HAN,7.0,20.0,2,15
HAN0027,Bamboo Airways,3826325,10,12,130,HAN,7.0,20.0,2,15
HAN0064,Bamboo Airways,3826325,17,20,130,HAN,7.0,20.0,2,15
HAN0099,Bamboo Airways,3826325,19,22,130,HAN,7.0,20.0,2,15
HAN0132,Bamboo Airways,3826325,23,1,130,HAN,7.0,20.0,2,15
HAN0745,Vietnam Airlines,3868063,6,8,125,HAN,12.0,23.0,2,15
HAN0777,Vietnam Airlines,3868063,7,9,125,HAN,12.0,23.0,2,15
HAN0798,Vietnam Airlines,3868063,8,10,125,HAN,12.0,23.0,2,15
HAN0821,Vietnam Airlines,3868063,9,11,125,HAN,12.0,23.0,2,15
HAN0842,Vietnam Airlines,3868063,10,12,125,HAN,12.0,23.0,2,15
HAN0870,Vietnam Airlines,3868063,11,13,125,HAN,12.0,23.0,2,15
HAN0892,Vietnam Airlines,3868063,12,14,125,HAN,12.0,23.0,2,15
HAN1039,Vietnam Airlines,3868063,16,18,125,HAN,12.0,23.0,2,15
HAN1161,Vietnam Airlines,3868063,20,22,125,HAN,12.0,23.0,2,15
HAN1185,Vietnam Airlines,3868063,20,22,125,HAN,12.0,23.0,2,15
HAN1201,Vietnam Airlines,3868063,21,23,125,HAN,12.0,23.0,2,15
HAN1224,Vietnam Airlines,3868063,22,0,125,HAN,12.0,23.0,2,15
HAN0139,VietJet Air,3072300,5,7,130,HAN,7.0,0.0,2,16
HAN0160,VietJet Air,3072300,6,8,130,HAN,7.0,0.0,2,16
HAN0181,VietJet Air,3072300,6,8,130,HAN,7.0,0.0,2,16
HAN0209,VietJet Air,3072300,7,9,130,HAN,7.0,0.0,2,16
HAN0646,VietJet Air,3072300,21,23,130,HAN,7.0,0.0,2,16
HAN0672,VietJet Air,3072300,22,0,130,HAN,7.0,0.0,2,16
HAN0701,VietJet Air,3072300,23,1,130,HAN,7.0,0.0,2,16
HAN1284,Vietravel Airlines,3287576,5,7,130,HAN,7.0,0.0,2,16
HAN0253,VietJet Air,3364568,8,10,130,HAN,7.0,0.0,2,16
HAN0232,VietJet Air,3401309,7,9,130,HAN,7.0,0.0,2,16
HAN0634,VietJet Air,3401309,20,23,130,HAN,7.0,0.0,2,16
HAN0020,Bamboo Airways,3475775,8,10,130,HAN,7.0,20.0,2,16
HAN0107,Bamboo Airways,3475775,21,23,130,HAN,7.0,20.0,2,16
HAN0591,VietJet Air,3626910,20,22,125,HAN,7.0,0.0,2,16
HAN0280,VietJet Air,3626910,9,11,130,HAN,7.0,0.0,2,16
HAN0322,VietJet Air,3626910,10,12,130,HAN,7.0,0.0,2,16
HAN0343,VietJet Air,3626910,11,13,130,HAN,7.0,0.0,2,16
HAN0352,VietJet Air,3626910,12,14,130,HAN,7.0,0.0,2,16
HAN0370,VietJet Air,3626910,12,14,130,HAN,7.0,0.0,2,16
HAN0401,VietJet Air,3626910,13,15,130,HAN,7.0,0.0,2,16
HAN0481,VietJet Air,3626910,16,19,130,HAN,7.0,0.0,2,16
HAN0501,VietJet Air,3626910,17,19,130,HAN,7.0,0.0,2,16
HAN0525,VietJet Air,3626910,18,20,130,HAN,7.0,0.0,2,16
HAN0417,VietJet Air,3685763,14,16,125,HAN,7.0,0.0,2,16
HAN0432,VietJet Air,3685763,15,17,130,HAN,7.0,0.0,2,16
HAN0459,VietJet Air,3685763,16,18,130,HAN,7.0,0.0,2,16
HAN0549,VietJet Air,3685763,19,21,130,HAN,7.0,0.0,2,16
HAN0570,VietJet Air,3685763,20,22,130,HAN,7.0,0.0,2,16
HAN0612,VietJet Air,3685763,20,22,130,HAN,7.0,0.0,2,16
HAN0002,Bamboo Airways,3826325,5,7,130,HAN,7.0,20.0,2,16
HAN0028,Bamboo Airways,3826325,10,12,130,HAN,7.0,20.0,2,16
HAN0100,Bamboo Airways,3826325,19,22,130,HAN,7.0,20.0,2,16
HAN0746,Vietnam Airlines,3868063,6,8,125,HAN,12.0,23.0,2,16
HAN0778,Vietnam Airlines,3868063,7,9,125,HAN,12.0,23.0,2,16
HAN0799,Vietnam Airlines,3868063,8,10,125,HAN,12.0,23.0,2,16
HAN0822,Vietnam Airlines,3868063,9,11,125,HAN,12.0,23.0,2,16
HAN0893,Vietnam Airlines,3868063,12,14,125,HAN,12.0,23.0,2,16
HAN0910,Vietnam Airlines,3868063,12,14,125,HAN,12.0,23.0,2,16
HAN0934,Vietnam Airlines,3868063,13,15,125,HAN,12.0,23.0,2,16
HAN0947,Vietnam Airlines,3868063,14,16,125,HAN,12.0,23.0,2,16
HAN0971,Vietnam Airlines,3868063,14,16,125,HAN,12.0,23.0,2,16
HAN1040,Vietnam Airlines,3868063,16,18,125,HAN,12.0,23.0,2,16
HAN1093,Vietnam Airlines,3868063,18,20,125,HAN,12.0,23.0,2,16
HAN1136,Vietnam Airlines,3868063,19,21,125,HAN,12.0,23.0,2,16
HAN1140,Vietnam Airlines,3868063,19,21,125,HAN,12.0,23.0,2,16
HAN1162,Vietnam Airlines,3868063,20,22,125,HAN,12.0,23.0,2,16
HAN1186,Vietnam Airlines,3868063,20,22,125,HAN,12.0,23.0,2,16
HAN1202,Vietnam Airlines,3868063,21,23,125,HAN,12.0,23.0,2,16
HAN1225,Vietnam Airlines,3868063,22,0,125,HAN,12.0,23.0,2,16
HAN1251,Vietnam Airlines,3868063,23,1,125,HAN,12.0,23.0,2,16
HAN0725,Vietnam Airlines,3868063,4,7,130,HAN,12.0,23.0,2,16
HAN1070,Vietnam Airlines,3868063,17,19,130,HAN,12.0,23.0,2,16
HAN0635,VietJet Air,1730714,20,23,130,HAN,7.0,0.0,0,17
HAN0673,VietJet Air,1730714,22,0,130,HAN,7.0,0.0,0,17
HAN0702,VietJet Air,1730714,23,1,130,HAN,7.0,0.0,0,17
HAN0613,VietJet Air,1788189,20,22,130,HAN,7.0,0.0,0,17
HAN0526,VietJet Air,1963080,18,20,130,HAN,7.0,0.0,0,17
HAN0550,VietJet Air,1963080,19,21,130,HAN,7.0,0.0,0,17
HAN0571,VietJet Air,1963080,20,22,130,HAN,7.0,0.0,0,17
HAN0647,VietJet Air,1963080,21,23,130,HAN,7.0,0.0,0,17
HAN1163,Vietnam Airlines,1968030,20,22,125,HAN,12.0,23.0,0,17
HAN1187,Vietnam Airlines,1968030,20,22,125,HAN,12.0,23.0,0,17
HAN1203,Vietnam Airlines,1994518,21,23,125,HAN,12.0,23.0,0,17
HAN1252,Vietnam Airlines,1994518,23,1,125,HAN,12.0,23.0,0,17
HAN0592,VietJet Air,2018579,20,22,125,HAN,7.0,0.0,0,17
HAN0210,VietJet Air,2138640,7,9,130,HAN,7.0,0.0,0,17
HAN0482,VietJet Air,2138640,16,19,130,HAN,7.0,0.0,0,17
HAN0502,VietJet Air,2138640,17,19,130,HAN,7.0,0.0,0,17
HAN1117,Vietnam Airlines,2206481,19,21,125,HAN,12.0,23.0,0,17
HAN1141,Vietnam Airlines,2206481,19,21,125,HAN,12.0,23.0,0,17
HAN1226,Vietnam Airlines,2206481,22,0,125,HAN,12.0,23.0,0,17
HAN1285,Vietravel Airlines,2311208,5,7,130,HAN,7.0,0.0,0,17
HAN0140,VietJet Air,2314200,5,7,130,HAN,7.0,0.0,0,17
HAN0161,VietJet Air,2314200,6,8,130,HAN,7.0,0.0,0,17
HAN0182,VietJet Air,2314200,6,8,130,HAN,7.0,0.0,0,17
HAN0200,VietJet Air,2314200,6,8,130,HAN,7.0,0.0,0,17
HAN0233,VietJet Air,2314200,7,9,130,HAN,7.0,0.0,0,17
HAN0254,VietJet Air,2314200,8,10,130,HAN,7.0,0.0,0,17
HAN0281,VietJet Air,2314200,9,11,130,HAN,7.0,0.0,0,17
HAN0301,VietJet Air,2314200,9,11,130,HAN,7.0,0.0,0,17
HAN0323,VietJet Air,2314200,10,12,130,HAN,7.0,0.0,0,17
HAN0353,VietJet Air,2314200,12,14,130,HAN,7.0,0.0,0,17
HAN0371,VietJet Air,2314200,12,14,130,HAN,7.0,0.0,0,17
HAN0388,VietJet Air,2314200,12,14,130,HAN,7.0,0.0,0,17
HAN0392,VietJet Air,2314200,12,15,130,HAN,7.0,0.0,0,17
HAN0433,VietJet Air,2314200,15,17,130,HAN,7.0,0.0,0,17
HAN0418,VietJet Air,2364396,14,16,125,HAN,7.0,0.0,0,17
HAN0460,VietJet Air,2364396,16,18,130,HAN,7.0,0.0,0,17
HAN0844,Vietnam Airlines,2406591,10,12,125,HAN,12.0,23.0,0,17
HAN0871,Vietnam Airlines,2406591,11,13,125,HAN,12.0,23.0,0,17
HAN0991,Vietnam Airlines,2406591,15,17,125,HAN,12.0,23.0,0,17
HAN1015,Vietnam Airlines,2406591,16,18,125,HAN,12.0,23.0,0,17
HAN1094,Vietnam Airlines,2406591,18,20,125,HAN,12.0,23.0,0,17
HAN1071,Vietnam Airlines,2406591,17,19,130,HAN,12.0,23.0,0,17
HAN1041,Vietnam Airlines,2414583,16,18,125,HAN,12.0,23.0,0,17
HAN0894,Vietnam Airlines,2419478,12,14,125,HAN,12.0,23.0,0,17
HAN0823,Vietnam Airlines,2608694,9,11,125,HAN,12.0,23.0,0,17
HAN0948,Vietnam Airlines,2608694,14,16,125,HAN,12.0,23.0,0,17
HAN0940,Vietnam Airlines,2627548,13,15,125,HAN,12.0,23.0,0,17
HAN0004,Bamboo Airways,2635275,7,9,130,HAN,7.0,0.0,0,17
HAN0023,Bamboo Airways,2635275,9,11,130,HAN,7.0,0.0,0,17
HAN0053,Bamboo Airways,2635275,15,17,130,HAN,7.0,0.0,0,17
HAN0065,Bamboo Airways,2635275,18,20,130,HAN,7.0,0.0,0,17
HAN0123,Bamboo Airways,2635275,23,1,130,HAN,7.0,0.0,0,17
HAN0779,Vietnam Airlines,2820657,7,9,125,HAN,12.0,23.0,0,17
HAN0800,Vietnam Airlines,2820657,8,10,125,HAN,12.0,23.0,0,17
HAN0031,Bamboo Airways,2866925,12,15,130,HAN,7.0,0.0,0,17
HAN0703,VietJet Air,1616948,23,1,130,HAN,7.0,0.0,0,18
HAN1286,Vietravel Airlines,1601439,5,7,130,HAN,7.0,0.0,0,18
HAN0593,VietJet Air,1730714,20,22,125,HAN,7.0,0.0,0,18
HAN0141,VietJet Air,1730714,5,7,130,HAN,7.0,0.0,0,18
HAN0162,VietJet Air,1730714,6,8,130,HAN,7.0,0.0,0,18
HAN0183,VietJet Air,1730714,6,8,130,HAN,7.0,0.0,0,18
HAN0201,VietJet Air,1730714,6,8,130,HAN,7.0,0.0,0,18
HAN0461,VietJet Air,1730714,16,18,130,HAN,7.0,0.0,0,18
HAN0503,VietJet Air,1730714,17,19,130,HAN,7.0,0.0,0,18
HAN0527,VietJet Air,1730714,18,20,130,HAN,7.0,0.0,0,18
HAN0551,VietJet Air,1730714,19,21,130,HAN,7.0,0.0,0,18
HAN0572,VietJet Air,1730714,20,22,130,HAN,7.0,0.0,0,18
HAN0614,VietJet Air,1730714,20,22,130,HAN,7.0,0.0,0,18
HAN0648,VietJet Air,1730714,21,23,130,HAN,7.0,0.0,0,18
HAN0674,VietJet Air,1730714,22,0,130,HAN,7.0,0.0,0,18
HAN0282,VietJet Air,1757595,9,11,130,HAN,7.0,0.0,0,18
HAN1227,Vietnam Airlines,1782556,22,0,125,HAN,12.0,23.0,0,18
HAN1253,Vietnam Airlines,1782556,23,1,125,HAN,12.0,23.0,0,18
HAN0211,VietJet Air,1788189,7,9,130,HAN,7.0,0.0,0,18
HAN0234,VietJet Air,1788189,7,9,130,HAN,7.0,0.0,0,18
HAN0255,VietJet Air,1788189,8,10,130,HAN,7.0,0.0,0,18
HAN0354,VietJet Air,1788189,12,14,130,HAN,7.0,0.0,0,18
HAN0372,VietJet Air,1788189,12,14,130,HAN,7.0,0.0,0,18
HAN0402,VietJet Air,1788189,13,15,130,HAN,7.0,0.0,0,18
HAN0434,VietJet Air,1788189,15,17,130,HAN,7.0,0.0,0,18
HAN1142,Vietnam Airlines,1965033,19,21,125,HAN,12.0,23.0,0,18
HAN1072,Vietnam Airlines,1965033,17,19,130,HAN,12.0,23.0,0,18
HAN1063,Vietnam Airlines,1968030,16,18,125,HAN,12.0,23.0,0,18
HAN1164,Vietnam Airlines,1968030,20,22,125,HAN,12.0,23.0,0,18
HAN0005,Bamboo Airways,1981325,7,9,130,HAN,7.0,0.0,0,18
HAN0124,Bamboo Airways,1981325,23,1,130,HAN,7.0,0.0,0,18
HAN1118,Vietnam Airlines,1994518,19,21,125,HAN,12.0,23.0,0,18
HAN1204,Vietnam Airlines,1994518,21,23,125,HAN,12.0,23.0,0,18
HAN0727,Vietnam Airlines,1994518,4,7,130,HAN,12.0,23.0,0,18
HAN0324,VietJet Air,2138640,10,12,130,HAN,7.0,0.0,0,18
HAN0054,Bamboo Airways,2169925,15,17,130,HAN,7.0,0.0,0,18
HAN0066,Bamboo Airways,2169925,18,20,130,HAN,7.0,0.0,0,18
HAN0917,Vietnam Airlines,2190807,12,15,125,HAN,12.0,23.0,0,18
HAN0935,Vietnam Airlines,2190807,13,15,125,HAN,12.0,23.0,0,18
HAN0949,Vietnam Airlines,2190807,14,16,125,HAN,12.0,23.0,0,18
HAN0992,Vietnam Airlines,2190807,15,17,125,HAN,12.0,23.0,0,18
HAN1016,Vietnam Airlines,2190807,16,18,125,HAN,12.0,23.0,0,18
HAN1042,Vietnam Airlines,2190807,16,18,125,HAN,12.0,23.0,0,18
HAN0748,Vietnam Airlines,2206481,6,8,125,HAN,12.0,23.0,0,18
HAN1095,Vietnam Airlines,2206481,18,20,125,HAN,12.0,23.0,0,18
HAN0032,Bamboo Airways,2402600,12,15,130,HAN,7.0,0.0,0,18
HAN0780,Vietnam Airlines,2406591,7,9,125,HAN,12.0,23.0,0,18
HAN0801,Vietnam Airlines,2406591,8,10,125,HAN,12.0,23.0,0,18
HAN0824,Vietnam Airlines,2406591,9,11,125,HAN,12.0,23.0,0,18
HAN0845,Vietnam Airlines,2406591,10,12,125,HAN,12.0,23.0,0,18
HAN0142,VietJet Air,1586647,5,7,130,HAN,7.0,0.0,0,19
HAN0184,VietJet Air,1586647,6,8,130,HAN,7.0,0.0,0,19
HAN0615,VietJet Air,1586647,20,22,130,HAN,7.0,0.0,0,19
HAN0675,VietJet Air,1586647,22,0,130,HAN,7.0,0.0,0,19
HAN0552,VietJet Air,1593145,19,21,130,HAN,7.0,0.0,0,19
HAN1287,Vietravel Airlines,1601439,5,7,130,HAN,7.0,0.0,0,19
HAN0419,VietJet Air,1730714,14,16,125,HAN,7.0,0.0,0,19
HAN0163,VietJet Air,1730714,6,8,130,HAN,7.0,0.0,0,19
HAN0212,VietJet Air,1730714,7,9,130,HAN,7.0,0.0,0,19
HAN0235,VietJet Air,1730714,7,9,130,HAN,7.0,0.0,0,19
HAN0256,VietJet Air,1730714,8,10,130,HAN,7.0,0.0,0,19
HAN0302,VietJet Air,1730714,9,11,130,HAN,7.0,0.0,0,19
HAN0325,VietJet Air,1730714,10,12,130,HAN,7.0,0.0,0,19
HAN0393,VietJet Air,1730714,12,15,130,HAN,7.0,0.0,0,19
HAN0403,VietJet Air,1730714,13,15,130,HAN,7.0,0.0,0,19
HAN0435,VietJet Air,1730714,15,17,130,HAN,7.0,0.0,0,19
HAN0462,VietJet Air,1730714,16,18,130,HAN,7.0,0.0,0,19
HAN0483,VietJet Air,1730714,16,19,130,HAN,7.0,0.0,0,19
HAN0504,VietJet Air,1730714,17,19,130,HAN,7.0,0.0,0,19
HAN0528,VietJet Air,1730714,18,20,130,HAN,7.0,0.0,0,19
HAN0649,VietJet Air,1730714,21,23,130,HAN,7.0,0.0,0,19
HAN0704,VietJet Air,1730714,23,1,130,HAN,7.0,0.0,0,19
HAN1228,Vietnam Airlines,1782556,22,0,125,HAN,12.0,23.0,0,19
HAN1254,Vietnam Airlines,1782556,23,1,125,HAN,12.0,23.0,0,19
HAN0594,VietJet Air,1788189,20,22,125,HAN,7.0,0.0,0,19
HAN0373,VietJet Air,1788189,12,14,130,HAN,7.0,0.0,0,19
HAN1144,Vietnam Airlines,1965033,19,21,125,HAN,12.0,23.0,0,19
HAN1073,Vietnam Airlines,1965033,17,19,130,HAN,12.0,23.0,0,19
HAN0006,Bamboo Airways,1981325,7,9,130,HAN,7.0,0.0,0,19
HAN0033,Bamboo Airways,1981325,12,15,130,HAN,7.0,0.0,0,19
HAN0103,Bamboo Airways,1981325,20,22,130,HAN,7.0,0.0,0,19
HAN0115,Bamboo Airways,1981325,22,0,130,HAN,7.0,0.0,0,19
HAN1205,Vietnam Airlines,1994004,21,23,125,HAN,12.0,23.0,0,19
HAN1043,Vietnam Airlines,1994518,16,18,125,HAN,12.0,23.0,0,19
HAN1119,Vietnam Airlines,1994518,19,21,125,HAN,12.0,23.0,0,19
HAN1166,Vietnam Airlines,1994518,20,22,125,HAN,12.0,23.0,0,19
HAN0728,Vietnam Airlines,1994518,4,7,130,HAN,12.0,23.0,0,19
HAN0283,VietJet Air,2138640,9,11,130,HAN,7.0,0.0,0,19
HAN0573,VietJet Air,2138640,20,22,130,HAN,7.0,0.0,0,19
HAN0067,Bamboo Airways,2169925,18,20,130,HAN,7.0,0.0,0,19
HAN0936,Vietnam Airlines,2206481,13,15,125,HAN,12.0,23.0,0,19
HAN0950,Vietnam Airlines,2206481,14,16,125,HAN,12.0,23.0,0,19
HAN0993,Vietnam Airlines,2206481,15,17,125,HAN,12.0,23.0,0,19
HAN1017,Vietnam Airlines,2206481,16,18,125,HAN,12.0,23.0,0,19
HAN0802,Vietnam Airlines,2402595,8,10,125,HAN,12.0,23.0,0,19
HAN0846,Vietnam Airlines,2402595,10,12,125,HAN,12.0,23.0,0,19
HAN0895,Vietnam Airlines,2402595,12,14,125,HAN,12.0,23.0,0,19
HAN0781,Vietnam Airlines,2406591,7,9,125,HAN,12.0,23.0,0,19
HAN0825,Vietnam Airlines,2406591,9,11,125,HAN,12.0,23.0,0,19
HAN0873,Vietnam Airlines,2406591,11,13,125,HAN,12.0,23.0,0,19
HAN0749,Vietnam Airlines,2419478,6,8,125,HAN,12.0,23.0,0,19
HAN0595,VietJet Air,1730714,20,22,125,HAN,7.0,0.0,0,20
HAN0143,VietJet Air,1730714,5,7,130,HAN,7.0,0.0,0,20
HAN0164,VietJet Air,1730714,6,8,130,HAN,7.0,0.0,0,20
HAN0186,VietJet Air,1730714,6,8,130,HAN,7.0,0.0,0,20
HAN0213,VietJet Air,1730714,7,9,130,HAN,7.0,0.0,0,20
HAN0345,VietJet Air,1730714,11,13,130,HAN,7.0,0.0,0,20
HAN0374,VietJet Air,1730714,12,14,130,HAN,7.0,0.0,0,20
HAN0463,VietJet Air,1730714,16,18,130,HAN,7.0,0.0,0,20
HAN0484,VietJet Air,1730714,16,19,130,HAN,7.0,0.0,0,20
HAN0505,VietJet Air,1730714,17,19,130,HAN,7.0,0.0,0,20
HAN0574,VietJet Air,1730714,20,22,130,HAN,7.0,0.0,0,20
HAN0650,VietJet Air,1730714,21,23,130,HAN,7.0,0.0,0,20
HAN0705,VietJet Air,1730714,23,1,130,HAN,7.0,0.0,0,20
HAN0284,VietJet Air,1765575,9,11,130,HAN,7.0,0.0,0,20
HAN1255,Vietnam Airlines,1782556,23,1,125,HAN,12.0,23.0,0,20
HAN0257,VietJet Air,1788189,8,10,130,HAN,7.0,0.0,0,20
HAN0355,VietJet Air,1788189,12,14,130,HAN,7.0,0.0,0,20
HAN0529,VietJet Air,1788189,18,20,130,HAN,7.0,0.0,0,20
HAN0236,VietJet Air,1845806,7,9,130,HAN,7.0,0.0,0,20
HAN0436,VietJet Air,1845806,15,17,130,HAN,7.0,0.0,0,20
HAN1288,Vietravel Airlines,1928168,5,7,130,HAN,7.0,0.0,0,20
HAN0676,VietJet Air,1963080,22,0,130,HAN,7.0,0.0,0,20
HAN1229,Vietnam Airlines,1994518,22,0,125,HAN,12.0,23.0,0,20
HAN0729,Vietnam Airlines,1994518,4,7,130,HAN,12.0,23.0,0,20
HAN0617,VietJet Air,2138640,20,22,130,HAN,7.0,0.0,0,20
HAN1167,Vietnam Airlines,2172825,20,22,125,HAN,12.0,23.0,0,20
HAN1074,Vietnam Airlines,2175822,17,19,130,HAN,12.0,23.0,0,20
HAN0750,Vietnam Airlines,2206481,6,8,125,HAN,12.0,23.0,0,20
HAN1044,Vietnam Airlines,2206481,16,18,125,HAN,12.0,23.0,0,20
HAN1097,Vietnam Airlines,2206481,18,20,125,HAN,12.0,23.0,0,20
HAN1120,Vietnam Airlines,2206481,19,21,125,HAN,12.0,23.0,0,20
HAN1206,Vietnam Airlines,2206481,21,23,125,HAN,12.0,23.0,0,20
HAN1145,Vietnam Airlines,2222428,19,21,125,HAN,12.0,23.0,0,20
HAN0994,Vietnam Airlines,2402595,15,17,125,HAN,12.0,23.0,0,20
HAN1018,Vietnam Airlines,2402595,16,18,125,HAN,12.0,23.0,0,20
HAN0007,Bamboo Airways,2402600,7,9,130,HAN,7.0,0.0,0,20
HAN0024,Bamboo Airways,2402600,9,11,130,HAN,7.0,0.0,0,20
HAN0034,Bamboo Airways,2402600,12,15,130,HAN,7.0,0.0,0,20
HAN0055,Bamboo Airways,2402600,15,17,130,HAN,7.0,0.0,0,20
HAN0068,Bamboo Airways,2402600,18,20,130,HAN,7.0,0.0,0,20
HAN0125,Bamboo Airways,2402600,23,1,130,HAN,7.0,0.0,0,20
HAN0937,Vietnam Airlines,2406591,13,15,125,HAN,12.0,23.0,0,20
HAN0951,Vietnam Airlines,2413584,14,16,125,HAN,12.0,23.0,0,20
HAN0803,Vietnam Airlines,2603394,8,10,125,HAN,12.0,23.0,0,20
HAN0782,Vietnam Airlines,2607390,7,9,125,HAN,12.0,23.0,0,20
HAN0874,Vietnam Airlines,2607390,11,13,125,HAN,12.0,23.0,0,20
HAN0826,Vietnam Airlines,2608694,9,11,125,HAN,12.0,23.0,0,20
HAN0896,Vietnam Airlines,2608694,12,14,125,HAN,12.0,23.0,0,20
HAN0847,Vietnam Airlines,2811186,10,12,125,HAN,12.0,23.0,0,20
HAN0709,VietJet Air,1788189,23,1,130,HAN,7.0,0.0,0,3
HAN1276,Vietnam Airlines,1782556,23,1,130,HAN,12.0,23.0,0,3
HAN0654,VietJet Air,1963080,21,23,130,HAN,7.0,0.0,0,3
HAN0680,VietJet Air,1963080,22,0,130,HAN,7.0,0.0,0,3
HAN0127,Bamboo Airways,1971418,23,1,130,HAN,7.0,0.0,0,3
HAN1259,Vietnam Airlines,1994518,23,1,125,HAN,12.0,23.0,0,3
HAN0691,VietJet Air,2018579,22,1,130,HAN,7.0,0.0,0,3
HAN0621,VietJet Air,2046870,20,22,130,HAN,7.0,0.0,0,3
HAN0599,VietJet Air,2138640,20,22,125,HAN,7.0,0.0,0,3
HAN0427,VietJet Air,2138640,14,16,130,HAN,7.0,0.0,0,3
HAN0440,VietJet Air,2138640,15,17,130,HAN,7.0,0.0,0,3
HAN0533,VietJet Air,2138640,18,20,130,HAN,7.0,0.0,0,3
HAN0556,VietJet Air,2138640,19,21,130,HAN,7.0,0.0,0,3
HAN0578,VietJet Air,2138640,20,22,130,HAN,7.0,0.0,0,3
HAN0057,Bamboo Airways,2159075,15,17,130,HAN,7.0,0.0,0,3
HAN0072,Bamboo Airways,2159075,18,20,130,HAN,7.0,0.0,0,3
HAN1246,Vietnam Airlines,2206481,22,1,125,HAN,12.0,23.0,0,3
HAN0395,VietJet Air,2238448,12,15,130,HAN,7.0,0.0,0,3
HAN0202,VietJet Air,2314200,6,8,130,HAN,7.0,0.0,0,3
HAN0217,VietJet Air,2314200,7,9,130,HAN,7.0,0.0,0,3
