id,brand,price,start_hour,end_hour,trip_minutes,destination,hand_luggage,checked_baggage,is_holiday,days_left
HAN0163,Vietnam Airlines,2008989,5,6,55,HAN,12.0,23.0,1,1
HAN0164,Vietnam Airlines,1364926,5,6,55,HAN,12.0,23.0,0,2
HAN0145,Vietnam Airlines,1493505,21,22,60,HAN,12.0,23.0,0,2
HAN0040,VietJet Air,1585028,15,16,55,HAN,7.0,0.0,0,2
HAN0123,Vietnam Airlines,1755243,12,13,55,HAN,12.0,23.0,0,2
HAN0011,Bamboo Airways,1934703,16,17,55,HAN,7.0,20.0,2,3
HAN0056,VietJet Air,1304730,9,10,55,HAN,7.0,0.0,2,3
HAN0041,VietJet Air,1812458,15,16,55,HAN,7.0,0.0,2,3
HAN0117,Vietnam Airlines,2012985,10,11,55,HAN,12.0,23.0,2,3
HAN0012,Bamboo Airways,1934703,16,17,55,HAN,7.0,20.0,3,4
HAN0042,VietJet Air,1812458,15,16,55,HAN,7.0,0.0,3,4
HAN0001,Bamboo Airways,1277903,16,17,55,HAN,7.0,0.0,3,4
HAN0029,VietJet Air,1299743,15,16,55,HAN,7.0,0.0,3,4
HAN0135,Vietnam Airlines,1670328,21,22,60,HAN,12.0,23.0,3,4
HAN0149,Vietnam Airlines,1699299,5,6,55,HAN,12.0,23.0,3,4
HAN0045,VietJet Air,1807077,9,10,55,HAN,7.0,0.0,3,4
HAN0002,Bamboo Airways,869953,16,17,55,HAN,7.0,0.0,2,5
HAN0046,VietJet Air,1055355,9,10,55,HAN,7.0,0.0,2,5
HAN0030,VietJet Air,1055355,15,16,55,HAN,7.0,0.0,2,5
HAN0168,Vietnam Airlines,1149849,8,9,55,HAN,12.0,23.0,2,5
HAN0150,Vietnam Airlines,1499499,5,6,55,HAN,12.0,23.0,2,5
HAN0136,Vietnam Airlines,1499499,21,22,60,HAN,12.0,23.0,2,5
HAN0003,Bamboo Airways,869953,16,17,55,HAN,7.0,0.0,2,6
HAN0047,VietJet Air,816953,9,10,55,HAN,7.0,0.0,2,6
HAN0031,VietJet Air,816953,15,16,55,HAN,7.0,0.0,2,6
HAN0169,Vietnam Airlines,1011987,8,9,55,HAN,12.0,0.0,2,6
HAN0151,Vietnam Airlines,1149849,5,6,55,HAN,12.0,23.0,2,6
HAN0137,Vietnam Airlines,1149849,21,22,60,HAN,12.0,23.0,2,6
HAN0004,Bamboo Airways,869953,16,17,55,HAN,7.0,0.0,2,7
HAN0048,VietJet Air,816953,9,10,55,HAN,7.0,0.0,2,7
HAN0152,Vietnam Airlines,975024,5,6,55,HAN,12.0,0.0,2,7
HAN0170,Vietnam Airlines,975024,8,9,55,HAN,12.0,0.0,2,7
HAN0148,Vietnam Airlines,975024,22,23,60,HAN,12.0,0.0,2,7
HAN0032,VietJet Air,1055355,15,16,55,HAN,7.0,0.0,2,7
HAN0049,VietJet Air,816953,9,10,55,HAN,7.0,0.0,0,8
HAN0153,Vietnam Airlines,975024,5,6,55,HAN,12.0,0.0,0,8
HAN0139,Vietnam Airlines,1149849,21,22,60,HAN,12.0,23.0,0,8
HAN0102,Vietnam Airlines,1245753,10,11,55,HAN,12.0,23.0,0,8
HAN0005,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,0,9
HAN0050,VietJet Air,816953,9,10,55,HAN,7.0,0.0,0,9
HAN0172,Vietnam Airlines,971028,8,9,55,HAN,12.0,0.0,0,9
HAN0124,Vietnam Airlines,975024,17,18,55,HAN,12.0,0.0,0,9
HAN0051,VietJet Air,809970,9,10,55,HAN,7.0,0.0,0,10
HAN0154,Vietnam Airlines,975024,5,6,55,HAN,12.0,0.0,0,10
HAN0173,Vietnam Airlines,975024,8,9,55,HAN,12.0,0.0,0,10
HAN0125,Vietnam Airlines,1123875,17,18,55,HAN,12.0,23.0,0,10
HAN0104,Vietnam Airlines,1149849,10,11,55,HAN,12.0,23.0,0,10
HAN0006,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,0,11
HAN0052,VietJet Air,809970,9,10,55,HAN,7.0,0.0,0,11
HAN0174,Vietnam Airlines,1090908,8,9,55,HAN,12.0,23.0,0,11
HAN0126,Vietnam Airlines,1149849,17,18,55,HAN,12.0,23.0,0,11
HAN0053,VietJet Air,1289768,9,10,55,HAN,7.0,0.0,0,12
HAN0127,Vietnam Airlines,1387611,17,18,55,HAN,12.0,23.0,0,12
HAN0175,Vietnam Airlines,1491507,8,9,55,HAN,12.0,23.0,0,12
HAN0155,Vietnam Airlines,1499499,5,6,55,HAN,12.0,23.0,0,12
HAN0106,Vietnam Airlines,1577421,10,11,55,HAN,12.0,23.0,0,12
HAN0007,Bamboo Airways,1145320,16,17,55,HAN,7.0,0.0,1,13
HAN0128,Vietnam Airlines,1149849,17,18,55,HAN,12.0,23.0,1,13
HAN0054,VietJet Air,1152113,9,10,55,HAN,7.0,0.0,1,13
HAN0107,Vietnam Airlines,1245753,10,11,55,HAN,12.0,23.0,1,13
HAN0055,VietJet Air,809970,9,10,55,HAN,7.0,0.0,1,14
HAN0156,Vietnam Airlines,945054,5,6,55,HAN,12.0,0.0,1,14
HAN0129,Vietnam Airlines,1126872,17,18,55,HAN,12.0,23.0,1,14
HAN0177,Vietnam Airlines,1149849,8,9,55,HAN,12.0,23.0,1,14
HAN0108,Vietnam Airlines,1245753,10,11,55,HAN,12.0,23.0,1,14
HAN0164,Vietnam Airlines,1469529,5,6,55,HAN,12.0,23.0,0,1
HAN0040,VietJet Air,1578045,15,16,55,HAN,7.0,0.0,0,1
HAN0145,Vietnam Airlines,1599399,21,22,60,HAN,12.0,23.0,0,1
HAN0123,Vietnam Airlines,1942056,12,13,55,HAN,12.0,23.0,0,1
HAN0011,Bamboo Airways,1934703,16,17,55,HAN,7.0,20.0,2,2
HAN0056,VietJet Air,1299743,9,10,55,HAN,7.0,0.0,2,2
HAN0041,VietJet Air,1807077,15,16,55,HAN,7.0,0.0,2,2
HAN0117,Vietnam Airlines,2001996,10,11,55,HAN,12.0,23.0,2,2
HAN0012,Bamboo Airways,1934703,16,17,55,HAN,7.0,20.0,3,3
HAN0042,VietJet Air,1807077,15,16,55,HAN,7.0,0.0,3,3
HAN0147,Vietnam Airlines,1912086,21,22,60,HAN,12.0,23.0,3,3
HAN0001,Bamboo Airways,1277903,16,17,55,HAN,7.0,0.0,3,3
HAN0029,VietJet Air,1294755,15,16,55,HAN,7.0,0.0,3,3
HAN0135,Vietnam Airlines,1664080,21,22,60,HAN,12.0,23.0,3,3
HAN0149,Vietnam Airlines,1752917,5,6,55,HAN,12.0,23.0,3,3
HAN0045,VietJet Air,1863441,9,10,55,HAN,7.0,0.0,3,3
HAN0002,Bamboo Airways,1013756,16,17,55,HAN,7.0,0.0,2,4
HAN0030,VietJet Air,1051365,15,16,55,HAN,7.0,0.0,2,4
HAN0168,Vietnam Airlines,1253540,8,9,55,HAN,12.0,23.0,2,4
HAN0046,VietJet Air,1295753,9,10,55,HAN,7.0,0.0,2,4
HAN0150,Vietnam Airlines,1478054,5,6,55,HAN,12.0,23.0,2,4
HAN0136,Vietnam Airlines,1478054,21,22,60,HAN,12.0,23.0,2,4
HAN0003,Bamboo Airways,869953,16,17,55,HAN,7.0,0.0,2,5
HAN0047,VietJet Air,813960,9,10,55,HAN,7.0,0.0,2,5
HAN0031,VietJet Air,813960,15,16,55,HAN,7.0,0.0,2,5
HAN0169,Vietnam Airlines,994723,8,9,55,HAN,12.0,0.0,2,5
HAN0137,Vietnam Airlines,1141282,21,22,60,HAN,12.0,23.0,2,5
HAN0004,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,2,6
HAN0048,VietJet Air,813960,9,10,55,HAN,7.0,0.0,2,6
HAN0170,Vietnam Airlines,994723,8,9,55,HAN,12.0,0.0,2,6
HAN0148,Vietnam Airlines,994723,22,23,60,HAN,12.0,0.0,2,6
HAN0032,VietJet Air,1051365,15,16,55,HAN,7.0,0.0,2,6
HAN0049,VietJet Air,813960,9,10,55,HAN,7.0,0.0,0,7
HAN0153,Vietnam Airlines,1128870,5,6,55,HAN,12.0,23.0,0,7
HAN0139,Vietnam Airlines,1253540,21,22,60,HAN,12.0,23.0,0,7
HAN0102,Vietnam Airlines,1375623,10,11,55,HAN,12.0,23.0,0,7
HAN0005,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,0,8
HAN0050,VietJet Air,828923,9,10,55,HAN,7.0,0.0,0,8
HAN0172,Vietnam Airlines,961462,8,9,55,HAN,12.0,0.0,0,8
HAN0124,Vietnam Airlines,1141282,17,18,55,HAN,12.0,23.0,0,8
HAN0154,Vietnam Airlines,961462,5,6,55,HAN,12.0,0.0,0,9
HAN0173,Vietnam Airlines,961462,8,9,55,HAN,12.0,0.0,0,9
HAN0104,Vietnam Airlines,1141282,10,11,55,HAN,12.0,23.0,0,9
HAN0125,Vietnam Airlines,1141282,17,18,55,HAN,12.0,23.0,0,9
HAN0051,VietJet Air,1931195,9,10,55,HAN,7.0,0.0,0,9
HAN0006,Bamboo Airways,869953,16,17,55,HAN,7.0,0.0,0,10
HAN0052,VietJet Air,813960,9,10,55,HAN,7.0,0.0,0,10
HAN0174,Vietnam Airlines,1073720,8,9,55,HAN,12.0,23.0,0,10
HAN0126,Vietnam Airlines,1141282,17,18,55,HAN,12.0,23.0,0,10
HAN0053,VietJet Air,1295753,9,10,55,HAN,7.0,0.0,0,11
HAN0155,Vietnam Airlines,1478054,5,6,55,HAN,12.0,23.0,0,11
HAN0175,Vietnam Airlines,1478054,8,9,55,HAN,12.0,23.0,0,11
HAN0106,Vietnam Airlines,1578877,10,11,55,HAN,12.0,23.0,0,11
HAN0127,Vietnam Airlines,1778220,17,18,55,HAN,12.0,23.0,0,11
HAN0007,Bamboo Airways,1145320,16,17,55,HAN,7.0,0.0,1,12
HAN0128,Vietnam Airlines,1141282,17,18,55,HAN,12.0,23.0,1,12
HAN0054,VietJet Air,1147125,9,10,55,HAN,7.0,0.0,1,12
HAN0107,Vietnam Airlines,1365797,10,11,55,HAN,12.0,23.0,1,12
HAN0055,VietJet Air,813960,9,10,55,HAN,7.0,0.0,1,13
HAN0156,Vietnam Airlines,967032,5,6,55,HAN,12.0,0.0,1,13
HAN0129,Vietnam Airlines,967032,17,18,55,HAN,12.0,0.0,1,13
HAN0177,Vietnam Airlines,1133865,8,9,55,HAN,12.0,23.0,1,13
HAN0108,Vietnam Airlines,1241757,10,11,55,HAN,12.0,23.0,1,13
HAN0056,VietJet Air,1892258,9,10,55,HAN,7.0,0.0,2,1
HAN0012,Bamboo Airways,1917365,16,17,55,HAN,7.0,20.0,3,2
HAN0042,VietJet Air,1831410,15,16,55,HAN,7.0,0.0,3,2
HAN0001,Bamboo Airways,1376831,16,17,55,HAN,7.0,0.0,3,2
HAN0029,VietJet Air,1306725,15,16,55,HAN,7.0,0.0,3,2
HAN0135,Vietnam Airlines,1527121,21,22,60,HAN,12.0,23.0,3,2
HAN0149,Vietnam Airlines,1569429,5,6,55,HAN,12.0,23.0,3,2
HAN0002,Bamboo Airways,1041765,16,17,55,HAN,7.0,0.0,2,3
HAN0030,VietJet Air,1055355,15,16,55,HAN,7.0,0.0,2,3
HAN0136,Vietnam Airlines,1171827,21,22,60,HAN,12.0,23.0,2,3
HAN0150,Vietnam Airlines,1175823,5,6,55,HAN,12.0,23.0,2,3
HAN0046,VietJet Air,1299743,9,10,55,HAN,7.0,0.0,2,3
HAN0168,Vietnam Airlines,1366167,8,9,55,HAN,12.0,23.0,2,3
HAN0003,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,2,4
HAN0047,VietJet Air,835905,9,10,55,HAN,7.0,0.0,2,4
HAN0031,VietJet Air,835905,15,16,55,HAN,7.0,0.0,2,4
HAN0169,Vietnam Airlines,1145853,8,9,55,HAN,12.0,23.0,2,4
HAN0137,Vietnam Airlines,1149849,21,22,60,HAN,12.0,23.0,2,4
HAN0004,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,2,5
HAN0048,VietJet Air,835905,9,10,55,HAN,7.0,0.0,2,5
HAN0170,Vietnam Airlines,1011987,8,9,55,HAN,12.0,0.0,2,5
HAN0148,Vietnam Airlines,1011987,22,23,60,HAN,12.0,0.0,2,5
HAN0032,VietJet Air,1055355,15,16,55,HAN,7.0,0.0,2,5
HAN0049,VietJet Air,835905,9,10,55,HAN,7.0,0.0,0,6
HAN0153,Vietnam Airlines,1011987,5,6,55,HAN,12.0,0.0,0,6
HAN0139,Vietnam Airlines,1175823,21,22,60,HAN,12.0,23.0,0,6
HAN0102,Vietnam Airlines,1380618,10,11,55,HAN,12.0,23.0,0,6
HAN0005,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,0,7
HAN0050,VietJet Air,835905,9,10,55,HAN,7.0,0.0,0,7
HAN0172,Vietnam Airlines,870129,8,9,55,HAN,12.0,0.0,0,7
HAN0124,Vietnam Airlines,949050,17,18,55,HAN,12.0,0.0,0,7
HAN0051,VietJet Air,835905,9,10,55,HAN,7.0,0.0,0,8
HAN0173,Vietnam Airlines,877397,8,9,55,HAN,12.0,0.0,0,8
HAN0154,Vietnam Airlines,961722,5,6,55,HAN,12.0,0.0,0,8
HAN0104,Vietnam Airlines,1141591,10,11,55,HAN,12.0,23.0,0,8
HAN0125,Vietnam Airlines,1141591,17,18,55,HAN,12.0,23.0,0,8
HAN0006,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,0,9
HAN0052,VietJet Air,835905,9,10,55,HAN,7.0,0.0,0,9
HAN0174,Vietnam Airlines,979020,8,9,55,HAN,12.0,0.0,0,9
HAN0126,Vietnam Airlines,1141591,17,18,55,HAN,12.0,23.0,0,9
HAN0053,VietJet Air,1288770,9,10,55,HAN,7.0,0.0,0,10
HAN0127,Vietnam Airlines,1411137,17,18,55,HAN,12.0,23.0,0,10
HAN0155,Vietnam Airlines,1478454,5,6,55,HAN,12.0,23.0,0,10
HAN0175,Vietnam Airlines,1478454,8,9,55,HAN,12.0,23.0,0,10
HAN0106,Vietnam Airlines,1579305,10,11,55,HAN,12.0,23.0,0,10
HAN0007,Bamboo Airways,1080048,16,17,55,HAN,7.0,0.0,1,11
HAN0128,Vietnam Airlines,1141591,17,18,55,HAN,12.0,23.0,1,11
HAN0054,VietJet Air,1152113,9,10,55,HAN,7.0,0.0,1,11
HAN0107,Vietnam Airlines,1366167,10,11,55,HAN,12.0,23.0,1,11
HAN0156,Vietnam Airlines,961722,5,6,55,HAN,12.0,0.0,1,12
HAN0129,Vietnam Airlines,993381,17,18,55,HAN,12.0,0.0,1,12
HAN0177,Vietnam Airlines,1141591,8,9,55,HAN,12.0,23.0,1,12
HAN0108,Vietnam Airlines,1164834,10,11,55,HAN,12.0,23.0,1,12
HAN0055,VietJet Air,1930961,9,10,55,HAN,7.0,0.0,1,12
HAN0012,Bamboo Airways,1934703,16,17,55,HAN,7.0,20.0,3,1
HAN0001,Bamboo Airways,1376831,16,17,55,HAN,7.0,0.0,3,1
HAN0135,Vietnam Airlines,1484514,21,22,60,HAN,12.0,23.0,3,1
HAN0149,Vietnam Airlines,1798200,5,6,55,HAN,12.0,23.0,3,1
HAN0045,VietJet Air,1863330,9,10,55,HAN,7.0,0.0,3,1
HAN0002,Bamboo Airways,947464,16,17,55,HAN,7.0,0.0,2,2
HAN0030,VietJet Air,1055355,15,16,55,HAN,7.0,0.0,2,2
HAN0136,Vietnam Airlines,1141688,21,22,60,HAN,12.0,23.0,2,2
HAN0150,Vietnam Airlines,1160838,5,6,55,HAN,12.0,23.0,2,2
HAN0046,VietJet Air,1307723,9,10,55,HAN,7.0,0.0,2,2
HAN0168,Vietnam Airlines,1579439,8,9,55,HAN,12.0,23.0,2,2
HAN0003,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,2,3
HAN0047,VietJet Air,824933,9,10,55,HAN,7.0,0.0,2,3
HAN0031,VietJet Air,824933,15,16,55,HAN,7.0,0.0,2,3
HAN0169,Vietnam Airlines,1141688,8,9,55,HAN,12.0,23.0,2,3
HAN0137,Vietnam Airlines,1141688,21,22,60,HAN,12.0,23.0,2,3
HAN0004,Bamboo Airways,947464,16,17,55,HAN,7.0,0.0,2,4
HAN0048,VietJet Air,824933,9,10,55,HAN,7.0,0.0,2,4
HAN0170,Vietnam Airlines,995078,8,9,55,HAN,12.0,0.0,2,4
HAN0148,Vietnam Airlines,995078,22,23,60,HAN,12.0,0.0,2,4
HAN0032,VietJet Air,1051365,15,16,55,HAN,7.0,0.0,2,4
HAN0049,VietJet Air,824933,9,10,55,HAN,7.0,0.0,0,5
HAN0153,Vietnam Airlines,995078,5,6,55,HAN,12.0,0.0,0,5
HAN0139,Vietnam Airlines,1141688,21,22,60,HAN,12.0,23.0,0,5
HAN0102,Vietnam Airlines,1753546,10,11,55,HAN,12.0,23.0,0,5
HAN0005,Bamboo Airways,829158,16,17,55,HAN,7.0,0.0,0,6
HAN0050,VietJet Air,824933,9,10,55,HAN,7.0,0.0,0,6
HAN0172,Vietnam Airlines,882780,8,9,55,HAN,12.0,0.0,0,6
HAN0124,Vietnam Airlines,995078,17,18,55,HAN,12.0,0.0,0,6
HAN0051,VietJet Air,824933,9,10,55,HAN,7.0,0.0,0,7
HAN0173,Vietnam Airlines,882780,8,9,55,HAN,12.0,0.0,0,7
HAN0154,Vietnam Airlines,961804,5,6,55,HAN,12.0,0.0,0,7
HAN0104,Vietnam Airlines,1141688,10,11,55,HAN,12.0,23.0,0,7
HAN0125,Vietnam Airlines,1141688,17,18,55,HAN,12.0,23.0,0,7
HAN0006,Bamboo Airways,829158,16,17,55,HAN,7.0,0.0,0,8
HAN0052,VietJet Air,824933,9,10,55,HAN,7.0,0.0,0,8
HAN0174,Vietnam Airlines,961804,8,9,55,HAN,12.0,0.0,0,8
HAN0126,Vietnam Airlines,1141688,17,18,55,HAN,12.0,23.0,0,8
HAN0053,VietJet Air,1307723,9,10,55,HAN,7.0,0.0,0,9
HAN0155,Vietnam Airlines,1366282,5,6,55,HAN,12.0,23.0,0,9
HAN0127,Vietnam Airlines,1366282,17,18,55,HAN,12.0,23.0,0,9
HAN0175,Vietnam Airlines,1478579,8,9,55,HAN,12.0,23.0,0,9
HAN0106,Vietnam Airlines,1579439,10,11,55,HAN,12.0,23.0,0,9
HAN0007,Bamboo Airways,1007637,16,17,55,HAN,7.0,0.0,1,10
HAN0128,Vietnam Airlines,1141688,17,18,55,HAN,12.0,23.0,1,10
HAN0054,VietJet Air,1148123,9,10,55,HAN,7.0,0.0,1,10
HAN0107,Vietnam Airlines,1366282,10,11,55,HAN,12.0,23.0,1,10
HAN0055,VietJet Air,811965,9,10,55,HAN,7.0,0.0,1,11
HAN0156,Vietnam Airlines,961804,5,6,55,HAN,12.0,0.0,1,11
HAN0177,Vietnam Airlines,1141688,8,9,55,HAN,12.0,23.0,1,11
HAN0108,Vietnam Airlines,1141688,10,11,55,HAN,12.0,23.0,1,11
HAN0129,Vietnam Airlines,1141688,17,18,55,HAN,12.0,23.0,1,11
HAN0001,Bamboo Airways,1740927,16,17,55,HAN,,,3,20
HAN0014,VietJet Air,1704435,9,10,55,HAN,,,3,20
HAN0029,VietJet Air,1704435,15,16,55,HAN,,,3,20
HAN0135,Vietnam Airlines,1932066,21,22,60,HAN,,,3,20
HAN0058,Vietnam Airlines,1939059,5,6,55,HAN,,,3,20
HAN0098,Vietnam Airlines,1994004,10,11,55,HAN,,,3,20
HAN0001,Bamboo Airways,1749675,16,17,55,HAN,7.0,20.0,3,19
HAN0014,VietJet Air,1716000,9,10,55,HAN,7.0,0.0,3,19
HAN0029,VietJet Air,1716000,15,16,55,HAN,7.0,0.0,3,19
HAN0135,Vietnam Airlines,1936062,21,22,60,HAN,12.0,23.0,3,19
HAN0058,Vietnam Airlines,1943055,5,6,55,HAN,12.0,23.0,3,19
HAN0098,Vietnam Airlines,1998999,10,11,55,HAN,12.0,23.0,3,19
HAN0001,Bamboo Airways,1749675,16,17,55,HAN,7.0,20.0,3,18
HAN0014,VietJet Air,1709410,9,10,55,HAN,7.0,0.0,3,18
HAN0029,VietJet Air,1709410,15,16,55,HAN,7.0,0.0,3,18
HAN0135,Vietnam Airlines,1937061,21,22,60,HAN,12.0,23.0,3,18
HAN0058,Vietnam Airlines,1945053,5,6,55,HAN,12.0,23.0,3,18
HAN0135,Vietnam Airlines,1934064,21,22,60,HAN,12.0,23.0,3,17
HAN0014,VietJet Air,1688768,9,10,55,HAN,7.0,0.0,3,17
HAN0029,VietJet Air,1688768,15,16,55,HAN,7.0,0.0,3,17
HAN0001,Bamboo Airways,1749675,16,17,55,HAN,7.0,20.0,3,17
HAN0058,Vietnam Airlines,1941057,5,6,55,HAN,12.0,23.0,3,17
HAN0135,Vietnam Airlines,1941057,21,22,60,HAN,,,3,16
HAN0014,VietJet Air,1693755,9,10,55,HAN,,,3,16
HAN0029,VietJet Air,1693755,15,16,55,HAN,,,3,16
HAN0001,Bamboo Airways,1749675,16,17,55,HAN,,,3,16
HAN0058,Vietnam Airlines,1945053,5,6,55,HAN,,,3,16
HAN0058,Vietnam Airlines,1935150,5,6,55,HAN,12.0,23.0,3,15
HAN0014,VietJet Air,1740176,9,10,55,HAN,7.0,0.0,3,15
HAN0029,VietJet Air,1740176,15,16,55,HAN,7.0,0.0,3,15
HAN0001,Bamboo Airways,1749675,16,17,55,HAN,7.0,20.0,3,15
HAN0135,Vietnam Airlines,1935150,21,22,60,HAN,12.0,23.0,3,15
HAN0076,Vietnam Airlines,2000250,8,9,55,HAN,12.0,23.0,3,15
HAN0135,Vietnam Airlines,1944054,21,22,60,HAN,12.0,23.0,3,14
HAN0001,Bamboo Airways,1564488,16,17,55,HAN,7.0,0.0,3,14
HAN0014,VietJet Air,1577048,9,10,55,HAN,7.0,0.0,3,14
HAN0029,VietJet Air,1577048,15,16,55,HAN,7.0,0.0,3,14
HAN0076,Vietnam Airlines,1769229,8,9,55,HAN,12.0,23.0,3,14
HAN0001,Bamboo Airways,1545332,16,17,55,HAN,7.0,0.0,3,8
HAN0014,VietJet Air,1617945,9,10,55,HAN,7.0,0.0,3,8
HAN0029,VietJet Air,1617945,15,16,55,HAN,7.0,0.0,3,8
HAN0058,Vietnam Airlines,1705293,5,6,55,HAN,12.0,23.0,3,8
HAN0135,Vietnam Airlines,1705293,21,22,60,HAN,12.0,23.0,3,8
HAN0001,Bamboo Airways,1436148,16,17,55,HAN,,,3,7
HAN0029,VietJet Air,1612958,15,16,55,HAN,,,3,7
HAN0135,Vietnam Airlines,1690308,21,22,60,HAN,,,3,7
HAN0058,Vietnam Airlines,1701297,5,6,55,HAN,,,3,7
HAN0014,VietJet Air,1840388,9,10,55,HAN,,,3,7
HAN0001,Bamboo Airways,1475759,16,17,55,HAN,7.0,0.0,3,6
HAN0029,VietJet Air,1599990,15,16,55,HAN,7.0,0.0,3,6
HAN0135,Vietnam Airlines,1688310,21,22,60,HAN,12.0,23.0,3,6
HAN0058,Vietnam Airlines,1703295,5,6,55,HAN,12.0,23.0,3,6
HAN0014,VietJet Air,1827420,9,10,55,HAN,7.0,0.0,3,6
HAN0002,Bamboo Airways,1572350,16,17,55,HAN,7.0,0.0,2,20
HAN0015,VietJet Air,1424000,9,10,55,HAN,7.0,0.0,2,20
HAN0030,VietJet Air,1424000,15,16,55,HAN,7.0,0.0,2,20
HAN0136,Vietnam Airlines,1851147,21,22,60,HAN,12.0,23.0,2,20
HAN0059,Vietnam Airlines,1884114,5,6,55,HAN,12.0,23.0,2,20
HAN0099,Vietnam Airlines,1995003,10,11,55,HAN,12.0,23.0,2,20
HAN0002,Bamboo Airways,1572350,16,17,55,HAN,7.0,0.0,2,19
HAN0015,VietJet Air,1425835,9,10,55,HAN,7.0,0.0,2,19
HAN0030,VietJet Air,1425835,15,16,55,HAN,7.0,0.0,2,19
HAN0136,Vietnam Airlines,1853145,21,22,60,HAN,12.0,23.0,2,19
HAN0059,Vietnam Airlines,1886112,5,6,55,HAN,12.0,23.0,2,19
HAN0077,Vietnam Airlines,2011986,8,9,55,HAN,12.0,23.0,2,19
HAN0059,Vietnam Airlines,1605393,5,6,55,HAN,12.0,23.0,2,18
HAN0015,VietJet Air,1397498,9,10,55,HAN,7.0,0.0,2,18
HAN0030,VietJet Air,1397498,15,16,55,HAN,7.0,0.0,2,18
HAN0002,Bamboo Airways,1483175,16,17,55,HAN,7.0,0.0,2,18
HAN0136,Vietnam Airlines,1605393,21,22,60,HAN,12.0,23.0,2,18
HAN0099,Vietnam Airlines,1675323,10,11,55,HAN,12.0,23.0,2,18
HAN0136,Vietnam Airlines,1608390,21,22,60,HAN,,,2,17
HAN0015,VietJet Air,1401488,9,10,55,HAN,,,2,17
HAN0030,VietJet Air,1401488,15,16,55,HAN,,,2,17
HAN0002,Bamboo Airways,1483175,16,17,55,HAN,,,2,17
HAN0059,Vietnam Airlines,1611387,5,6,55,HAN,,,2,17
HAN0099,Vietnam Airlines,1715283,10,11,55,HAN,,,2,17
HAN0059,Vietnam Airlines,1493100,5,6,55,HAN,12.0,23.0,2,16
HAN0002,Bamboo Airways,1383750,16,17,55,HAN,7.0,0.0,2,16
HAN0030,VietJet Air,1445443,15,16,55,HAN,7.0,0.0,2,16
HAN0136,Vietnam Airlines,1594950,21,22,60,HAN,12.0,23.0,2,16
HAN0099,Vietnam Airlines,1696800,10,11,55,HAN,12.0,23.0,2,16
HAN0015,VietJet Air,1946434,9,10,55,HAN,7.0,0.0,2,16
HAN0059,Vietnam Airlines,1487511,5,6,55,HAN,12.0,23.0,2,15
HAN0002,Bamboo Airways,1383750,16,17,55,HAN,7.0,0.0,2,15
HAN0015,VietJet Air,1401488,9,10,55,HAN,7.0,0.0,2,15
HAN0030,VietJet Air,1401488,15,16,55,HAN,7.0,0.0,2,15
HAN0136,Vietnam Airlines,1487511,21,22,60,HAN,12.0,23.0,2,15
HAN0077,Vietnam Airlines,1602396,8,9,55,HAN,12.0,23.0,2,15
HAN0002,Bamboo Airways,1172143,16,17,55,HAN,7.0,0.0,2,9
HAN0077,Vietnam Airlines,1149849,8,9,55,HAN,12.0,23.0,2,9
HAN0015,VietJet Air,1182038,9,10,55,HAN,7.0,0.0,2,9
HAN0030,VietJet Air,1182038,15,16,55,HAN,7.0,0.0,2,9
HAN0136,Vietnam Airlines,1490508,21,22,60,HAN,12.0,23.0,2,9
HAN0059,Vietnam Airlines,1497501,5,6,55,HAN,12.0,23.0,2,9
HAN0002,Bamboo Airways,761248,16,17,55,HAN,,,2,8
HAN0015,VietJet Air,829920,9,10,55,HAN,,,2,8
HAN0030,VietJet Air,829920,15,16,55,HAN,,,2,8
HAN0077,Vietnam Airlines,1155843,8,9,55,HAN,,,2,8
HAN0136,Vietnam Airlines,1484514,21,22,60,HAN,,,2,8
HAN0059,Vietnam Airlines,1495503,5,6,55,HAN,,,2,8
HAN0002,Bamboo Airways,782244,16,17,55,HAN,7.0,0.0,2,7
HAN0015,VietJet Air,1063335,9,10,55,HAN,7.0,0.0,2,7
HAN0003,Bamboo Airways,1151075,16,17,55,HAN,7.0,0.0,2,20
HAN0016,VietJet Air,1163155,9,10,55,HAN,7.0,0.0,2,20
HAN0031,VietJet Air,1163155,15,16,55,HAN,7.0,0.0,2,20
HAN0060,Vietnam Airlines,1375623,5,6,55,HAN,12.0,23.0,2,20
HAN0137,Vietnam Airlines,1375623,21,22,60,HAN,12.0,23.0,2,20
HAN0078,Vietnam Airlines,1393605,8,9,55,HAN,12.0,23.0,2,20
HAN0060,Vietnam Airlines,1275723,5,6,55,HAN,12.0,23.0,2,19
HAN0016,VietJet Air,1137150,9,10,55,HAN,7.0,0.0,2,19
HAN0031,VietJet Air,1137150,15,16,55,HAN,7.0,0.0,2,19
HAN0003,Bamboo Airways,1151075,16,17,55,HAN,7.0,0.0,2,19
